length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.21398884057998657,24.904207229614258,2.0,Brown,13,9,1.0,category0
0.3138461709022522,26.021602630615234,3.0,Green,18,4,2.0,category0
0.6654015183448792,42.17906188964844,2.0,White,11,4,1.0,category0
0.9918107986450195,12.335426330566406,3.0,Green,7,1,2.0,category0
0.7391377091407776,29.42491340637207,2.0,Tan,0,1,0.0,category0
0.4806317389011383,13.395824432373047,3.0,Gray,0,1,2.0,category0
1.001625418663025,9.456911087036133,3.0,Blue,0,1,2.0,category0
0.8848453760147095,13.337065696716309,2.0,Red,0,1,0.0,category0
0.033056534826755524,7.34591007232666,3.0,Black,13,9,2.0,category0
0.04959726706147194,45.17832565307617,2.0,White,13,9,1.0,category0
0.3912093937397003,26.595552444458008,1.0,Red,12,1,0.0,category0
0.30589237809181213,10.689927101135254,2.0,Red,0,1,0.0,category0
0.32105156779289246,18.618980407714844,3.0,Yellow,0,1,2.0,category0
0.5788465738296509,20.6810359954834,2.0,Tan,0,1,0.0,category0
0.16835959255695343,19.76715660095215,2.0,White,0,7,0.0,category0
0.8923764228820801,25.545387268066406,2.0,Blue,13,9,0.0,category0
0.6787674427032471,6.558167457580566,3.0,White,0,3,2.0,category0
0.4688067138195038,22.596410751342773,2.0,Black,18,4,1.0,category0
0.47570717334747314,44.958621978759766,3.0,Orange,13,9,2.0,category0
0.47776636481285095,36.77101516723633,2.0,White,0,3,0.0,category0
0.8356311321258545,31.106969833374023,2.0,Brown Tabby,0,1,1.0,category0
0.9638954401016235,20.197582244873047,3.0,White,0,1,2.0,category0
0.2965032160282135,18.380422592163086,3.0,Gray,0,7,2.0,category0
0.229950413107872,29.487369537353516,3.0,Black,7,1,2.0,category0
0.8385847806930542,44.55554962158203,3.0,Gray,7,1,2.0,category0
0.24916237592697144,26.547502517700195,2.0,Green,0,1,0.0,category0
0.9389104843139648,29.8084659576416,3.0,Yellow,7,1,2.0,category0
0.8970317840576172,44.428680419921875,3.0,Yellow,7,1,2.0,category0
0.9376079440116882,21.616634368896484,2.0,White,0,1,0.0,category0
0.7606827616691589,9.711627960205078,2.0,Blue,0,3,0.0,category0
0.8829711079597473,34.0289421081543,2.0,White,0,3,0.0,category0
0.4015841782093048,40.744415283203125,3.0,White,0,3,2.0,category0
0.1338960975408554,38.50312805175781,3.0,White,13,9,2.0,category0
0.555122971534729,28.784849166870117,3.0,Gray,18,4,2.0,category0
0.30325135588645935,15.5921630859375,2.0,White,0,1,0.0,category0
0.17895221710205078,16.531471252441406,3.0,White,13,9,2.0,category0
0.887742817401886,33.21342086791992,3.0,Brown,11,4,2.0,category0
0.34927794337272644,11.539041519165039,2.0,White,11,4,0.0,category0
0.17024172842502594,31.70183563232422,2.0,White,11,4,0.0,category0
0.2175113409757614,29.851642608642578,3.0,Blue,13,9,2.0,category0
0.4510735869407654,39.16736602783203,2.0,Brown Tabby,8,2,1.0,category0
0.7778124213218689,13.237885475158691,3.0,Gray,0,6,2.0,category0
0.48324650526046753,16.490304946899414,3.0,Yellow,7,1,2.0,category0
0.9612692594528198,10.885369300842285,3.0,Gray,18,4,2.0,category0
0.5697818994522095,30.24909782409668,2.0,White,10,2,1.0,category0
0.5589643716812134,44.01180648803711,3.0,White,0,1,2.0,category0
1.031290888786316,34.0890007019043,3.0,Gray,18,4,2.0,category0
0.28591665625572205,10.804791450500488,3.0,Gray,0,6,2.0,category0
0.7019891738891602,11.21342658996582,2.0,Black,7,1,0.0,category0
0.7746383547782898,6.990442276000977,2.0,Red,0,3,0.0,category0
0.42888256907463074,8.590712547302246,2.0,Black,0,1,0.0,category0
0.41680991649627686,7.30433464050293,3.0,Gray,13,9,2.0,category0
0.9398720860481262,24.018220901489258,2.0,Yellow,7,1,0.0,category0
0.8973226547241211,28.31261444091797,3.0,Gray,18,4,2.0,category0
0.4693642854690552,12.944343566894531,3.0,Gray,0,6,2.0,category0
0.17468969523906708,10.858667373657227,3.0,Gray,0,1,2.0,category0
0.9247923493385315,13.49107551574707,2.0,Red,0,1,0.0,category0
0.6159341931343079,37.732582092285156,2.0,White,0,3,1.0,category0
0.4238065183162689,11.434656143188477,2.0,Brown Tabby,13,9,1.0,category0
0.35978075861930847,29.44874382019043,3.0,Green,7,1,2.0,category0
0.9782356023788452,25.071666717529297,3.0,Gray,18,4,2.0,category0
0.17546948790550232,8.48122501373291,2.0,Black,18,4,0.0,category0
0.5166746377944946,24.22269058227539,3.0,Red,15,4,2.0,category0
0.28922221064567566,21.17708396911621,3.0,Gray,0,1,2.0,category0
0.44686830043792725,13.559408187866211,3.0,Gray,0,6,2.0,category0
0.8848702311515808,21.854522705078125,3.0,Gray,0,1,2.0,category0
0.6583179235458374,39.29104232788086,3.0,Gray,18,4,2.0,category0
0.7133798003196716,10.965195655822754,2.0,Blue,13,9,0.0,category0
0.35376009345054626,20.827539443969727,3.0,Yellow,7,1,2.0,category0
0.8514794111251831,46.056983947753906,3.0,Brown,9,2,2.0,category0
0.4496607482433319,18.619169235229492,3.0,Blue,0,2,2.0,category0
0.838926374912262,6.464487075805664,3.0,Gray,0,3,2.0,category0
0.49344170093536377,15.245147705078125,3.0,Green,0,1,2.0,category0
0.9178726673126221,26.471715927124023,3.0,Red,12,1,2.0,category0
0.6949783563613892,28.965240478515625,3.0,Gray,13,9,2.0,category0
0.9302066564559937,4.0271501541137695,2.0,Blue,0,1,0.0,category0
0.9846322536468506,12.112430572509766,2.0,Red,0,1,1.0,category0
0.2122134119272232,20.967056274414062,3.0,Red,0,1,2.0,category0
0.9970329999923706,4.866819381713867,2.0,Black,7,1,0.0,category0
0.47869226336479187,30.070545196533203,2.0,Red,0,3,0.0,category0
0.8236222863197327,11.45335865020752,2.0,Black,11,4,0.0,category0
0.688722550868988,30.591100692749023,2.0,White,0,3,0.0,category0
0.26008787751197815,28.29612159729004,3.0,Gray,12,1,2.0,category0
0.297386109828949,17.091327667236328,3.0,Tricolor,11,4,2.0,category0
0.41637688875198364,7.593747615814209,2.0,White,0,3,0.0,category0
0.8943136930465698,8.109492301940918,2.0,Blue,7,1,1.0,category0
0.43933168053627014,23.46608543395996,3.0,Gray,0,3,2.0,category0
0.9762685894966125,27.103883743286133,3.0,White,11,4,2.0,category0
0.49065274000167847,37.19200897216797,3.0,White,13,9,2.0,category0
1.0170917510986328,20.656932830810547,3.0,Green,0,1,2.0,category0
0.2369692027568817,33.424983978271484,3.0,Tricolor,11,4,2.0,category0
1.0086921453475952,40.90202713012695,3.0,Gray,11,4,2.0,category0
0.7480002045631409,10.763250350952148,2.0,Blue,18,4,0.0,category0
0.8980818390846252,43.60444641113281,2.0,Black,0,1,1.0,category0
0.6089895367622375,24.67475128173828,2.0,Red,7,1,0.0,category0
0.9682235717773438,35.71806716918945,2.0,White,18,4,1.0,category0
0.2580682337284088,21.724763870239258,2.0,Brown,18,4,0.0,category0
0.945297122001648,10.522758483886719,2.0,Green,0,1,0.0,category0
0.5750083923339844,24.807222366333008,2.0,White,0,3,0.0,category0
0.8688998818397522,15.654378890991211,2.0,White,0,3,0.0,category0
0.9286161661148071,8.254616737365723,2.0,Black,7,1,0.0,category0
0.5062736868858337,30.61205291748047,2.0,White,0,1,0.0,category0
0.8381127715110779,7.937585830688477,2.0,Blue,0,3,0.0,category0
0.47574496269226074,24.777599334716797,2.0,White,18,4,1.0,category0
0.9247605204582214,14.116507530212402,3.0,Red,0,1,2.0,category0
0.4067176282405853,11.932146072387695,3.0,Gray,0,6,2.0,category0
0.10460389405488968,11.359793663024902,3.0,Gray,18,4,2.0,category0
0.1049451231956482,29.080078125,3.0,Red,12,2,2.0,category0
0.8081865906715393,20.462020874023438,2.0,Blue,0,3,0.0,category0
0.6547236442565918,19.289052963256836,3.0,Gray,0,6,2.0,category0
0.5941452383995056,11.401440620422363,2.0,Green,0,1,0.0,category0
0.9013453722000122,21.497968673706055,3.0,Gray,18,4,2.0,category0
0.9571970701217651,34.02969741821289,3.0,White,0,3,2.0,category0
0.4019586145877838,18.513582229614258,2.0,White,0,3,0.0,category0
0.9785349369049072,22.155275344848633,3.0,Green,0,1,2.0,category0
0.4491536617279053,7.878776550292969,3.0,Gray,0,6,2.0,category0
0.7217122316360474,46.16223907470703,3.0,Yellow,7,1,2.0,category0
0.08457770943641663,22.847532272338867,3.0,Gray,0,1,2.0,category0
0.9217379093170166,47.697265625,2.0,White,0,3,0.0,category0
0.9037283658981323,24.37165069580078,3.0,Gray,0,1,2.0,category0
0.982012152671814,21.950069427490234,3.0,Gray,0,1,2.0,category0
0.8915227651596069,27.896324157714844,2.0,White,0,1,1.0,category0
0.279694139957428,29.640098571777344,3.0,Red,0,1,2.0,category0
0.9891908764839172,32.65601348876953,3.0,Gray,0,1,2.0,category0
0.6901412010192871,33.76319122314453,2.0,White,7,3,0.0,category0
0.9290293455123901,18.309783935546875,2.0,White,0,1,0.0,category0
0.5345171093940735,41.00998306274414,3.0,White,0,1,2.0,category0
0.6812421679496765,34.1714973449707,3.0,Gray,18,6,2.0,category0
0.9175235033035278,26.42669105529785,3.0,Blue,0,1,2.0,category0
0.7809327840805054,13.080471992492676,2.0,Black,0,1,1.0,category0
0.4443427622318268,8.650891304016113,2.0,White,13,9,1.0,category0
0.7593657374382019,25.059898376464844,3.0,Black,0,1,2.0,category0
0.8283078074455261,26.08142852783203,3.0,Gray,13,9,2.0,category0
0.15506316721439362,10.981158256530762,2.0,Brown Tabby,7,1,0.0,category0
0.3225550055503845,32.290042877197266,2.0,Black,11,4,1.0,category0
0.8765691518783569,18.3969669342041,3.0,Gray,13,9,2.0,category0
0.9120322465896606,30.112340927124023,3.0,Gray,12,1,2.0,category0
0.931886613368988,7.7074103355407715,3.0,Blue,18,4,2.0,category0
1.0144693851470947,6.046093463897705,2.0,White,18,4,0.0,category0
0.3848617970943451,10.433774948120117,2.0,Black,13,9,1.0,category0
0.32310041785240173,19.598146438598633,3.0,Black,0,1,2.0,category0
0.3164311349391937,24.484039306640625,3.0,Green,18,4,2.0,category0
0.9125964045524597,24.260292053222656,3.0,Blue,13,9,2.0,category0
0.8510122299194336,14.69528579711914,3.0,Gray,0,1,2.0,category0
0.9528623819351196,24.467138290405273,3.0,Yellow,0,1,2.0,category0
0.9682220220565796,20.167701721191406,3.0,Blue,0,1,2.0,category0
0.17550615966320038,31.50010871887207,3.0,Green,18,4,2.0,category0
0.13397639989852905,5.5635085105896,2.0,Black,18,4,1.0,category0
0.14368616044521332,38.78733825683594,3.0,Gray,18,4,2.0,category0
0.6287531852722168,5.5509138107299805,2.0,White,13,9,1.0,category0
0.340889573097229,5.691844940185547,2.0,Yellow,0,1,1.0,category0
0.46360456943511963,24.290075302124023,3.0,Black,11,4,2.0,category0
0.12623675167560577,36.9763298034668,3.0,Red,0,1,2.0,category0
0.727614164352417,21.459749221801758,2.0,White,13,9,1.0,category0
0.20459622144699097,33.063804626464844,3.0,Gray,18,4,2.0,category0
-0.011386753059923649,47.20470428466797,2.0,Black,13,9,1.0,category0
0.3601923882961273,19.240755081176758,3.0,Gray,18,4,2.0,category0
0.8072301149368286,17.71209144592285,3.0,Red,0,1,2.0,category0
0.2938905954360962,10.896328926086426,2.0,Gray,18,4,0.0,category0
0.8440548777580261,41.27238082885742,2.0,Yellow,0,1,0.0,category0
0.5123348236083984,40.888771057128906,3.0,Gray,18,4,2.0,category0
0.28690052032470703,12.650919914245605,2.0,Gray,0,1,1.0,category0
0.4568901062011719,6.2104172706604,3.0,Gray,0,6,2.0,category0
0.8073834180831909,16.002300262451172,2.0,Black,7,1,0.0,category0
0.9447727799415588,31.898805618286133,2.0,Blue,0,3,0.0,category0
0.7614307999610901,8.116053581237793,2.0,Red,0,1,1.0,category0
1.013639211654663,32.31736755371094,2.0,White,7,1,0.0,category0
0.6410167217254639,30.278512954711914,2.0,Red,0,1,0.0,category0
0.7593178749084473,13.473600387573242,2.0,Black,0,1,0.0,category0
0.42541104555130005,12.792967796325684,3.0,Gray,0,6,2.0,category0
0.9511739611625671,23.748395919799805,3.0,Gray,11,4,2.0,category0
0.6610466241836548,18.886518478393555,3.0,Gray,0,6,2.0,category0
0.8009121417999268,32.30854415893555,3.0,Brown,0,1,2.0,category0
0.8887472152709961,22.77397346496582,2.0,Green,0,1,1.0,category0
0.6266762018203735,25.760862350463867,3.0,Red,0,3,2.0,category0
0.21364615857601166,26.554039001464844,3.0,Brown,18,4,2.0,category0
0.9196486473083496,5.627432346343994,2.0,White,0,1,0.0,category0
0.4334332048892975,8.009174346923828,3.0,Gray,0,6,2.0,category0
0.9694064259529114,39.45345687866211,3.0,Gray,18,4,2.0,category0
0.7938874959945679,37.02263641357422,2.0,Red,12,1,1.0,category0
0.16606229543685913,22.596776962280273,3.0,Orange,18,4,2.0,category0
0.43315571546554565,7.963250160217285,2.0,Black,0,1,0.0,category0
0.3491639494895935,28.61054229736328,3.0,Green,0,1,2.0,category0
0.6448255181312561,11.609355926513672,3.0,Gray,0,6,2.0,category0
0.49743854999542236,29.958702087402344,3.0,White,0,1,2.0,category0
0.3452371060848236,22.49350929260254,3.0,Tricolor,11,4,2.0,category0
0.29534482955932617,10.166443824768066,2.0,Black,18,4,0.0,category0
0.9116474986076355,29.349239349365234,3.0,Orange,18,4,2.0,category0
0.6729693412780762,26.01007080078125,3.0,Gray,18,4,2.0,category0
0.6074661612510681,33.1297607421875,3.0,Blue,11,4,2.0,category0
0.7858738303184509,22.448036193847656,3.0,Blue,7,3,2.0,category0
0.9652931094169617,25.27182960510254,3.0,Gray,0,3,2.0,category0
0.5429267883300781,41.028831481933594,3.0,Gray,18,4,2.0,category0
0.31842854619026184,32.55253601074219,3.0,Gray,0,6,2.0,category0
0.3844386041164398,29.48284149169922,3.0,Orange,18,4,2.0,category0
0.810595691204071,19.973966598510742,2.0,Green,0,1,0.0,category0
0.6790612936019897,38.11286544799805,3.0,Black,13,9,2.0,category0
0.8477218151092529,31.227128982543945,3.0,Black,12,1,2.0,category0
0.7121731042861938,28.93390655517578,2.0,White,0,3,0.0,category0
0.7655174732208252,30.25179672241211,3.0,White,0,3,2.0,category0
0.7321782112121582,30.557056427001953,3.0,Red,12,1,2.0,category0
0.6843540072441101,32.50471878051758,3.0,Red,0,1,2.0,category0
0.3038477897644043,38.48994445800781,3.0,Yellow,0,1,2.0,category0
0.35426706075668335,28.964860916137695,3.0,Gray,12,1,2.0,category0
0.13515892624855042,11.87112808227539,3.0,Red,0,1,2.0,category0
0.4475487172603607,39.45473861694336,2.0,White,13,9,0.0,category0
0.8852044939994812,9.332670211791992,2.0,White,13,9,1.0,category0
0.4272719621658325,7.439940929412842,3.0,Gray,15,4,2.0,category0
0.5411730408668518,50.15522003173828,3.0,Gray,0,2,2.0,category0
0.3142990171909332,41.997802734375,3.0,Yellow,18,4,2.0,category0
0.10006893426179886,9.976916313171387,3.0,Gray,0,6,2.0,category0
0.11278150230646133,7.845715045928955,3.0,Brown,0,6,2.0,category0
0.39572399854660034,34.527496337890625,2.0,White,0,1,0.0,category0
0.8338976502418518,37.54111862182617,3.0,Green,0,1,2.0,category0
0.8102403879165649,5.041348457336426,3.0,Brown,0,3,2.0,category0
0.799150288105011,17.427709579467773,3.0,Blue,13,2,2.0,category0
0.881997287273407,8.382196426391602,2.0,Black,0,3,0.0,category0
0.5945042371749878,8.248026847839355,3.0,White,0,3,2.0,category0
0.8877634406089783,18.808115005493164,3.0,Green,18,3,2.0,category0
0.9094341993331909,22.980369567871094,3.0,White,18,2,2.0,category0
0.46105173230171204,16.571922302246094,2.0,White,0,3,0.0,category0
0.4109034240245819,25.547494888305664,2.0,Red,0,1,1.0,category0
0.3445242941379547,3.7074458599090576,2.0,Red,7,1,0.0,category0
0.6593243479728699,22.50655746459961,3.0,Black,11,4,2.0,category0
0.9259576797485352,14.536243438720703,3.0,Gray,11,4,2.0,category0
0.8877824544906616,9.105270385742188,3.0,Blue,0,1,2.0,category0
0.9887292981147766,25.714706420898438,2.0,White,7,1,0.0,category0
0.6545284986495972,30.55504035949707,3.0,Green,18,4,2.0,category0
1.0196852684020996,38.281471252441406,3.0,Green,18,4,2.0,category0
0.9849861264228821,5.052172660827637,2.0,White,18,3,0.0,category0
0.9286558032035828,34.45519256591797,3.0,Gray,18,4,2.0,category0
0.6407788991928101,45.41773986816406,3.0,Red,0,3,2.0,category0
0.5740419030189514,34.70473861694336,3.0,Gray,18,4,2.0,category0
0.7218025326728821,28.858646392822266,2.0,Black,0,3,0.0,category0
0.6036587953567505,12.922050476074219,2.0,Black,18,4,1.0,category0
0.2030043751001358,28.653886795043945,3.0,White,13,9,2.0,category0
0.849396288394928,8.226876258850098,3.0,Gray,18,4,2.0,category0
0.39065226912498474,6.313148021697998,3.0,Green,0,7,2.0,category0
0.9373900294303894,15.293222427368164,2.0,White,7,1,0.0,category0
0.23150098323822021,14.450774192810059,3.0,Brown,0,1,2.0,category0
0.9820044636726379,14.311952590942383,3.0,White,0,3,2.0,category0
0.9537420868873596,7.128462314605713,2.0,White,0,3,1.0,category0
0.4946346879005432,13.236449241638184,2.0,Black,0,1,0.0,category0
0.27859970927238464,44.6263313293457,3.0,Brown,18,4,2.0,category0
0.42116084694862366,18.3439998626709,3.0,Gray,18,4,2.0,category0
0.8152382969856262,36.537109375,2.0,White,0,3,0.0,category0
0.8175702691078186,15.264986991882324,3.0,Brown,0,1,2.0,category0
0.8572645783424377,30.517972946166992,3.0,Gray,7,1,2.0,category0
0.9587558507919312,19.871410369873047,3.0,Gray,0,1,2.0,category0
0.18013542890548706,18.058862686157227,3.0,Red,0,1,2.0,category0
0.897179126739502,9.360209465026855,2.0,Black,13,9,0.0,category0
1.0169594287872314,23.265172958374023,3.0,Gray,0,1,2.0,category0
0.9570441842079163,14.116605758666992,2.0,Black,0,1,0.0,category0
0.7403691411018372,33.68347930908203,3.0,Gray,18,4,2.0,category0
0.5341426134109497,29.07908821105957,3.0,Tricolor,0,1,2.0,category0
0.07557088881731033,24.7195987701416,3.0,Gray,18,4,2.0,category0
0.5494132041931152,31.078763961791992,3.0,Gray,18,4,2.0,category0
0.9502782225608826,34.11763000488281,3.0,Gray,18,4,2.0,category0
0.7058225274085999,11.034710884094238,3.0,White,0,3,2.0,category0
0.5155931115150452,26.8606014251709,2.0,Gray,18,4,1.0,category0
0.8686784505844116,32.91614532470703,2.0,Green,0,1,0.0,category0
0.8465899229049683,8.438587188720703,2.0,Tricolor,13,9,1.0,category0
0.33995309472084045,23.342763900756836,3.0,White,11,4,2.0,category0
0.09215328097343445,27.53013038635254,3.0,Tortie,13,9,2.0,category0
0.08576878905296326,10.408224105834961,3.0,Gray,0,6,2.0,category0
0.43553805351257324,30.74989128112793,2.0,White,0,3,0.0,category0
0.877561628818512,18.550783157348633,3.0,Gray,18,4,2.0,category0
0.3998728096485138,20.34699249267578,3.0,White,13,9,2.0,category0
0.9653993248939514,35.49789047241211,3.0,Gray,0,1,2.0,category0
0.9628741145133972,6.422476291656494,3.0,Yellow,0,1,2.0,category0
0.5067636370658875,38.25657272338867,3.0,Black,0,3,2.0,category0
0.5430309772491455,11.032334327697754,2.0,Black,13,9,1.0,category0
0.36150214076042175,11.451212882995605,2.0,White,0,1,0.0,category0
0.4305027425289154,31.197399139404297,2.0,Black,0,1,0.0,category0
0.9184263944625854,20.98858642578125,3.0,Blue,0,7,2.0,category0
0.7972678542137146,32.254356384277344,2.0,Blue,18,4,0.0,category0
0.5098890662193298,26.552288055419922,2.0,White,7,1,0.0,category0
0.30576589703559875,9.832051277160645,2.0,White,18,4,1.0,category0
0.7552844882011414,13.920491218566895,3.0,Black,0,1,2.0,category0
0.26207807660102844,11.499842643737793,3.0,Red,0,1,2.0,category0
0.5265787839889526,12.858430862426758,3.0,Green,0,1,2.0,category0
0.5717340707778931,12.61888599395752,2.0,Black,0,3,0.0,category0
0.9071646928787231,37.89290237426758,3.0,Green,0,1,2.0,category0
0.35051462054252625,9.22780990600586,3.0,Blue,0,3,2.0,category0
0.6153795123100281,16.21640968322754,2.0,Black,0,1,1.0,category0
1.0660333633422852,26.794727325439453,3.0,Blue,0,3,2.0,category0
0.88700932264328,37.49689865112305,3.0,Gray,18,4,2.0,category0
1.041892647743225,44.257198333740234,2.0,White,7,3,0.0,category0
0.07664793729782104,40.19697570800781,2.0,Tortie,18,4,1.0,category0
0.3956374526023865,30.778106689453125,2.0,White,0,3,0.0,category0
0.6533761620521545,16.864261627197266,3.0,Red,12,1,2.0,category0
0.9755924940109253,17.571548461914062,0.0,Yellow,0,1,1.0,category0
0.9234995245933533,42.331520080566406,3.0,Gray,18,4,2.0,category0
0.34369662404060364,40.292884826660156,3.0,Orange,13,9,2.0,category0
0.4348481595516205,34.89824295043945,3.0,Gray,0,7,2.0,category0
0.9132755398750305,16.54606819152832,2.0,Yellow,7,1,0.0,category0
0.8041189312934875,20.263383865356445,3.0,Gray,7,1,2.0,category0
0.3500867187976837,11.207548141479492,2.0,Black,13,9,1.0,category0
0.5962194800376892,7.458301067352295,1.0,White,0,1,0.0,category0
0.9287506937980652,28.67887306213379,2.0,Red,13,9,1.0,category0
0.6637334823608398,42.03084945678711,2.0,Red,7,1,0.0,category0
0.5387458205223083,25.630451202392578,3.0,Green,18,4,2.0,category0
0.3140895366668701,6.194363594055176,2.0,Black,18,3,0.0,category0
0.5028026700019836,30.523635864257812,3.0,Black,18,4,2.0,category0
0.9775065779685974,31.92560577392578,2.0,White,11,3,2.0,category0
0.27137491106987,36.02960205078125,2.0,Red,13,9,0.0,category0
0.7677645087242126,24.539220809936523,3.0,White,13,9,2.0,category0
0.8058512210845947,31.536909103393555,3.0,Gray,0,1,2.0,category0
0.4031238257884979,24.327743530273438,2.0,Brown,0,3,0.0,category0
0.8609445691108704,11.680553436279297,2.0,Blue,0,1,0.0,category0
0.9413690567016602,16.777812957763672,3.0,Blue,0,3,2.0,category0
0.6454111933708191,14.805569648742676,3.0,White,0,3,2.0,category0
0.140602707862854,15.206921577453613,3.0,Gray,0,6,2.0,category0
0.4068211615085602,30.600482940673828,3.0,Green,0,1,2.0,category0
0.3272876441478729,14.776610374450684,2.0,Black,18,4,0.0,category0
0.2988215684890747,22.5173282623291,3.0,Black,0,1,2.0,category0
1.0206013917922974,28.684221267700195,3.0,Gray,0,1,2.0,category0
0.7806302309036255,8.821004867553711,3.0,Red,0,1,2.0,category0
0.39490070939064026,31.427541732788086,3.0,Gray,0,1,2.0,category0
0.427053838968277,33.07102584838867,3.0,Red,0,1,2.0,category0
0.9397252798080444,25.310636520385742,3.0,Black,12,1,2.0,category0
0.8688312768936157,10.266495704650879,3.0,Orange,13,9,2.0,category0
0.9122825264930725,16.53814697265625,2.0,Red,0,1,0.0,category0
0.9998597502708435,33.08456802368164,2.0,White,11,4,0.0,category0
0.22951240837574005,39.27156066894531,3.0,Blue,0,3,2.0,category0
0.22729206085205078,34.53240966796875,3.0,Gray,18,4,2.0,category0
0.9770713448524475,8.748953819274902,2.0,White,13,9,0.0,category0
0.3571857213973999,27.430444717407227,2.0,Red,0,1,0.0,category0
0.32789039611816406,33.11495590209961,2.0,White,0,3,0.0,category0
0.9293577075004578,6.4295268058776855,2.0,White,0,1,1.0,category0
0.5361499786376953,17.3247013092041,3.0,White,0,6,2.0,category0
0.07387401908636093,16.65951156616211,2.0,Blue,11,4,0.0,category0
0.6304450035095215,15.425219535827637,2.0,Black,0,1,1.0,category0
0.7354092597961426,30.32592010498047,2.0,White,0,3,0.0,category0
0.34745001792907715,3.2857372760772705,2.0,Black,0,7,0.0,category0
0.7360989451408386,9.651780128479004,3.0,Gray,18,4,2.0,category0
0.9437167048454285,35.431419372558594,3.0,Green,18,4,2.0,category0
0.28987112641334534,26.61928939819336,3.0,Blue,18,4,2.0,category0
0.4164644181728363,13.026287078857422,3.0,Black,0,1,2.0,category0
0.2811809778213501,17.575130462646484,3.0,Gray,0,6,2.0,category0
0.9315763711929321,34.063316345214844,2.0,White,0,3,0.0,category0
0.9842586517333984,22.944713592529297,3.0,Gray,13,9,2.0,category0
0.7083165645599365,30.781633377075195,2.0,White,0,1,0.0,category0
0.47471049427986145,13.470505714416504,3.0,Black,12,1,2.0,category0
0.5099530220031738,7.924086093902588,3.0,Gray,0,6,2.0,category0
0.71429044008255,8.456957817077637,2.0,White,0,6,0.0,category0
