age,fnlwgt,education_num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
37.0,218495.06,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
42.0,203806.25,9.0,7298.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
63.0,106591.05,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
39.0,188868.77,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
60.0,326554.9,3.0,0.0,0.0,40.0,Local-gov,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
38.0,239255.58,14.0,0.0,0.0,60.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
48.0,204529.98,10.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,108359.97,13.0,0.0,0.0,55.0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
42.0,29644.34,9.0,7688.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,174375.7,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.0,35286.695,10.0,0.0,1977.0,20.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
54.0,248496.5,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
31.0,33452.8,11.0,0.0,0.0,50.0,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
36.960407,213142.5,9.0,0.0,1608.411,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
66.0,95556.805,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
55.0,102690.695,13.0,0.0,1884.1729,40.0,State-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
33.0,172374.84,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
57.0,191268.64,9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
25.0,43312.613,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,1
56.0,182871.03,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
37.0,210220.84,16.0,0.0,0.0,57.99229,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
23.0,133100.4,9.0,7688.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
53.0,290713.0,13.0,7298.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
31.0,249382.53,13.0,0.0,0.0,50.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
35.0,175927.0,13.0,0.0,0.0,45.0,Private,Bachelors,Married-spouse-absent,Sales,Not-in-family,White,Male,United-States,1
48.0,217072.14,10.0,0.0,0.0,71.66685,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
33.0,178569.06,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
46.0,116691.06,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
34.0,113376.766,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
42.0,107863.336,13.0,14333.209,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,United-States,1
44.0,128786.97,9.0,0.0,2214.3584,56.38481,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
26.0,236783.23,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,United-States,1
63.0,148452.25,9.0,816.0307,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
57.0,172079.5,9.0,3314.221,0.0,70.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,Germany,1
27.752344,155346.14,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
64.0,140857.38,14.0,0.0,0.0,20.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
30.0,243484.84,13.0,0.0,0.0,55.0,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
36.0,180269.14,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,198662.94,10.0,7298.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,310701.22,9.0,7298.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
41.0,239260.42,13.0,0.0,0.0,40.0,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
36.0,86020.51,13.0,7688.0,0.0,40.0,nan,Bachelors,Married-civ-spouse,nan,Husband,White,Male,United-States,1
35.0,171904.69,14.0,16665.52,0.0,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
50.0,166568.66,6.0,0.0,0.0,60.0,Private,10th,Divorced,Transport-moving,Not-in-family,White,Male,United-States,1
55.0,70491.52,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,England,1
41.23049,122370.04,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
51.0,56109.703,13.0,15024.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,175458.83,9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
47.0,33240.926,9.0,0.0,0.0,10.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,United-States,1
35.0,250689.02,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
43.0,234371.27,11.0,15024.0,0.0,55.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
36.0,314231.44,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,240776.4,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
49.0,123060.69,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
52.0,352631.2,13.0,7688.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,39818.89,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,1
44.0,38383.383,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
28.0,209196.75,6.0,7688.0,0.0,43.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
44.0,249734.2,16.0,15024.0,0.0,47.713203,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
33.0,324566.12,16.0,99999.0,0.0,47.27806,Private,Doctorate,Divorced,Sales,Not-in-family,White,Female,United-States,1
52.0,200191.27,13.0,0.0,1897.8755,35.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
47.0,153092.64,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
24.0,202593.23,11.0,0.0,0.0,50.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
52.0,103727.66,9.0,15024.0,0.0,50.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
36.0,184992.03,13.0,3426.103,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.0,34559.047,13.0,7688.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
58.0,34236.34,10.0,7849.998,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
37.0,175038.98,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,1
53.0,76755.5,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
28.0,74606.516,6.0,15024.0,0.0,60.0,Private,10th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,1
47.0,117756.24,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
44.66313,157747.08,14.0,0.0,0.0,30.0,Private,Masters,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,1
46.0,213296.0,9.0,0.0,0.0,38.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
52.0,222483.86,10.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
59.68305,143517.25,11.0,0.0,0.0,42.0,nan,Assoc-voc,Married-civ-spouse,nan,Husband,White,Male,United-States,1
51.0,283535.47,10.0,15024.0,0.0,54.703335,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.785286,180586.88,10.0,0.0,1977.0,40.0,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
45.0,116275.96,9.0,0.0,2211.3835,40.0,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
37.0,107328.35,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
44.080914,198426.06,9.0,15024.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
40.0,230691.77,13.0,0.0,0.0,50.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
63.0,127864.49,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
41.0,130663.5,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
41.0,79223.79,15.0,0.0,0.0,25.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
28.0,172605.22,13.0,0.0,0.0,40.0,State-gov,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,United-States,1
32.0,216376.44,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
47.0,237141.34,13.0,0.0,0.0,56.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,169409.45,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
40.0,191988.64,13.0,0.0,0.0,30.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,nan,1
47.0,71338.04,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
61.0,252915.64,10.0,0.0,0.0,45.0,State-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,1
59.0,89192.445,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
42.0,191167.1,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
30.728992,456310.25,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Male,United-States,1
29.336226,37618.74,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
35.0,310181.22,13.0,15024.0,0.0,30.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
53.0,170154.73,13.0,0.0,0.0,48.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
65.0,80966.63,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,1
52.0,79137.35,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
44.0,47552.8,9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
40.0,192278.97,10.0,2174.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
49.0,202391.98,14.0,0.0,0.0,40.0,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,Canada,1
48.0,245391.45,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.0,348769.28,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
41.0,146144.2,12.0,3681.898,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
63.0,121173.92,16.0,0.0,0.0,55.0,Private,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
42.148323,209355.03,13.0,0.0,0.0,44.93144,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,United-States,1
38.0,28781.592,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.0,180817.0,11.0,0.0,2003.9924,38.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
26.0,350218.0,13.0,14132.054,0.0,45.0,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,United-States,1
28.0,135123.22,14.0,15024.0,0.0,44.28058,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,64706.332,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
25.0,141355.69,10.0,0.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
42.0,239995.7,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
36.0,216011.23,10.0,0.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
28.0,99946.305,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,1
43.0,189584.19,11.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
44.0,145257.77,10.0,0.0,0.0,45.0,nan,Some-college,Married-civ-spouse,nan,Husband,White,Male,United-States,1
33.0,224509.6,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
37.0,198743.34,10.0,0.0,0.0,55.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
52.0,53709.203,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
63.0,198020.8,14.0,0.0,0.0,20.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,1
47.0,183122.97,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
25.0,115481.734,9.0,0.0,0.0,44.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
57.0,203125.53,9.0,14811.096,0.0,40.0,nan,HS-grad,Divorced,nan,Not-in-family,White,Male,United-States,1
36.0,246615.95,13.0,0.0,1487.4,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.0,183110.48,14.0,0.0,2544.1199,40.0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
30.0,71373.77,11.0,0.0,0.0,45.0,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
42.0,207024.16,14.0,0.0,0.0,50.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
40.0,175386.03,13.0,0.0,0.0,60.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
57.0,96650.36,13.0,0.0,0.0,48.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,122048.07,14.0,0.0,0.0,50.0,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
49.0,326637.3,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
53.0,183855.31,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
46.0,92279.42,11.0,9103.662,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
54.0,190794.33,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
34.0,226496.62,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
37.53496,120165.47,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
30.0,156518.16,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
48.0,31262.469,10.0,0.0,2258.1812,65.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
55.0,368506.16,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
27.0,313961.38,10.0,0.0,1739.4905,40.0,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
31.0,257522.84,10.0,7688.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
46.455647,112626.96,10.0,0.0,0.0,50.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,134133.9,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
42.99267,138189.81,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
58.0,148889.69,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
56.0,468886.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
48.0,186393.6,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
28.0,66424.17,9.0,0.0,0.0,65.0,Self-emp-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,1
38.0,163340.92,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,United-States,1
56.0,94067.11,15.0,27331.11,0.0,60.0,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
35.0,178645.5,14.0,7063.8486,0.0,25.0,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
30.0,174937.75,10.0,0.0,0.0,70.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
40.0,117171.12,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
31.0,96025.766,9.0,0.0,0.0,15.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,1
45.0,128029.25,16.0,0.0,0.0,50.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.0,204409.8,11.0,0.0,0.0,54.655605,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
30.0,141094.75,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,nan,1
39.0,246448.44,14.0,0.0,0.0,60.0,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
31.0,142186.05,13.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
40.0,100007.74,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,nan,1
51.0,130101.875,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
54.59055,201794.9,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
52.0,266037.25,13.0,0.0,0.0,45.0,nan,Bachelors,Married-civ-spouse,nan,Husband,White,Male,United-States,1
42.0,161506.47,14.0,0.0,0.0,35.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
55.0,260792.75,13.0,0.0,0.0,38.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
50.0,193398.22,10.0,15024.0,0.0,20.0,nan,Some-college,Married-civ-spouse,nan,Wife,Black,Female,United-States,1
43.0,93482.52,9.0,9129.998,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
35.0,293809.94,13.0,12719.749,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
56.0,94192.44,13.0,5178.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
32.0,180111.73,13.0,0.0,0.0,50.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
54.0,94991.67,14.0,0.0,0.0,30.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
55.0,389427.78,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
58.67325,63576.61,9.0,0.0,0.0,80.30533,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
53.0,195296.8,13.0,7688.0,0.0,45.6912,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,nan,1
47.0,195213.58,14.0,15024.0,0.0,40.0,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
61.0,256822.03,14.0,0.0,0.0,50.0,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,391580.47,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
33.0,295560.47,13.0,15024.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
38.0,137127.34,10.0,0.0,0.0,40.0,nan,Some-college,Married-civ-spouse,nan,Wife,Asian-Pac-Islander,Female,Taiwan,1
43.0,102313.77,10.0,0.0,0.0,50.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
32.0,409872.56,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,1
30.0,249635.66,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
42.0,128311.03,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
