CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
697.9107,46.0,9.0,0.0,33043.707,France,Male,2,0,0,1
705.784,60.08709,5.0,0.0,187500.34,France,Male,1,1,0,1
758.27234,52.58446,0.0,0.0,55067.07,Spain,Male,1,1,0,1
609.3088,52.0,7.0,53178.35,156843.12,Spain,Female,1,1,0,1
588.14246,52.79503,3.0,99183.7,127885.12,Germany,Male,2,0,0,1
726.4301,52.0,6.0,0.0,94712.63,Spain,Female,1,0,0,1
753.73315,41.0,1.0,0.0,153146.69,France,Female,2,1,0,1
636.87036,47.0,10.0,0.0,127458.01,Spain,Female,1,1,0,1
591.44336,54.1514,1.0,0.0,54909.086,Spain,Female,1,1,0,1
505.1092,49.0,9.0,129610.33,182275.95,Germany,Female,1,1,0,1
597.826,55.3951,3.0,79475.164,93098.09,France,Female,1,1,0,1
724.82245,62.05282,6.0,84326.06,68237.31,Germany,Female,2,0,0,1
604.74994,39.76765,1.0,0.0,151863.03,France,Male,1,0,1,1
771.9895,46.0,4.0,122754.17,119633.336,Spain,Female,3,1,0,1
486.9889,43.0,2.0,0.0,73482.02,Spain,Female,1,1,0,1
648.8354,55.0,3.0,0.0,77003.35,France,Male,1,1,0,1
672.1787,46.0,4.0,0.0,148934.95,France,Female,1,0,0,1
758.3771,40.0,3.7830436,132825.36,104251.3,France,Male,1,1,0,1
656.4771,33.0,2.0,121226.1,93815.27,Germany,Female,1,1,0,1
616.42596,69.32246,4.0,62020.062,152019.66,France,Female,2,0,0,1
725.5073,42.876453,4.0,97004.72,97661.766,Germany,Male,1,1,1,1
705.0,56.7583,8.0,167086.98,128674.02,France,Female,1,0,1,1
533.4611,68.80089,0.0,129376.016,175728.81,Spain,Female,2,1,1,1
440.70572,40.0,8.0,146549.53,145983.03,France,Male,1,1,0,1
672.682,48.0,10.0,0.0,134442.27,France,Male,1,1,0,1
567.2727,55.0,5.0,108030.19,176633.02,Germany,Female,1,1,0,1
743.7941,41.0,8.0,81723.74,185990.08,France,Female,1,0,0,1
697.7642,55.0,2.0,110232.516,72712.16,Germany,Female,1,0,0,1
647.8966,29.0,6.0,123161.14,116357.24,Germany,Male,2,1,1,1
850.0,48.0,0.0,92243.2,185273.34,France,Male,1,0,0,1
637.0,38.136646,2.0,125907.05,15756.882,Germany,Female,1,1,0,1
581.23206,52.0,4.0,0.0,62927.062,Spain,Female,2,0,1,1
453.85504,60.139088,6.0,0.0,88953.625,France,Male,1,1,0,1
508.61743,46.470608,7.0,89108.91,69069.37,Spain,Female,1,1,0,1
753.3486,39.28705,8.0,109483.77,175015.89,Germany,Female,1,1,1,1
468.30356,46.0,3.0,0.0,142075.0,France,Female,1,1,1,1
515.5533,39.0,9.0,129951.766,69112.85,Germany,Male,1,1,1,1
705.0,56.63667,1.9204302,0.0,120187.12,Spain,Female,2,1,0,1
579.684,47.0,2.0,0.0,65738.72,France,Female,1,1,0,1
678.05084,49.02803,7.0,0.0,154325.45,France,Male,1,1,0,1
604.19116,25.0,7.0,162711.55,82853.91,Germany,Female,1,0,0,1
800.4084,34.0,5.0,0.0,73719.21,France,Male,1,1,1,1
600.6877,42.0,3.0,112416.484,1577.7345,Germany,Male,3,0,0,1
704.0403,44.023792,8.0,121256.55,131962.2,France,Male,1,1,0,1
834.99286,37.0,9.0,113864.87,20015.834,Germany,Female,1,0,0,1
474.80127,57.635033,1.0,114399.086,51646.457,France,Male,2,0,0,1
644.3491,34.0,0.0,107174.625,183582.03,Spain,Female,1,1,0,1
619.57996,41.0,4.0,121857.42,23780.22,Spain,Female,1,0,0,1
570.79877,44.720783,5.0,71644.08,175843.6,Spain,Male,3,0,0,1
608.4759,46.0,1.0,119617.836,143113.1,Germany,Male,1,1,0,1
554.1622,35.0,7.0,79011.42,58447.33,Germany,Female,2,1,1,1
585.4825,33.0,4.0,128438.0,48922.98,Germany,Male,1,0,0,1
808.46936,41.0,10.0,188037.84,69318.914,France,Female,1,1,1,1
591.5868,37.27875,6.0,115407.0,184679.95,Germany,Female,1,1,1,1
665.709,45.0,8.0,156214.17,151463.5,Germany,Female,3,1,1,1
589.02234,47.0,7.0,172333.48,121904.6,France,Female,1,1,0,1
506.6771,38.0,10.0,138814.5,76800.42,Germany,Female,1,1,0,1
643.6571,53.584087,1.0,103324.914,162161.3,Germany,Male,1,1,0,1
587.2304,46.0,3.0,121724.78,110063.85,Spain,Male,1,0,0,1
679.9244,35.0,3.0,142415.23,133299.19,France,Female,1,1,1,1
625.33466,46.0,2.0,150725.98,47489.543,Germany,Female,1,1,0,1
684.6136,52.986973,6.0,136961.53,146299.88,France,Female,1,0,0,1
567.47455,56.587727,3.0,102356.1,116129.16,Germany,Female,1,1,0,1
725.9358,54.0,7.0,0.0,93228.33,France,Female,1,1,0,1
659.6334,29.0,6.0,118601.83,101734.94,Germany,Male,2,1,1,1
742.0272,46.0,10.0,0.0,186689.88,France,Male,1,1,0,1
666.776,57.21754,9.0,106198.83,162523.05,France,Female,1,0,0,1
647.19507,54.0,6.0,0.0,74827.29,France,Female,1,1,0,1
576.96344,39.0,1.0,124683.13,191244.64,Germany,Female,1,0,1,1
794.2299,43.0,8.0,121744.07,60868.44,Spain,Female,3,1,0,1
653.9189,33.0,3.0,125022.3,166115.6,France,Female,1,0,1,1
526.32495,56.052013,4.0,0.0,197799.28,France,Male,4,1,0,1
514.17596,40.0,8.0,153632.19,78113.64,France,Female,1,1,0,1
615.93225,46.044975,1.0,142750.89,139629.05,Germany,Male,1,1,0,1
564.1882,52.986923,1.0,0.0,170081.02,France,Female,2,1,0,1
698.23785,26.0,9.0,91281.17,145540.23,Germany,Female,1,0,0,1
589.59235,48.0,9.0,149999.02,85579.37,Spain,Female,1,1,0,1
742.5385,39.0,7.0,0.0,186912.08,France,Female,1,1,0,1
553.5937,59.47289,6.0,98816.25,137639.56,Germany,Female,1,0,1,1
735.02277,44.0,7.0,172527.47,81565.59,Spain,Male,1,0,1,1
629.45154,45.0,6.0,84933.72,41800.273,Germany,Female,1,0,0,1
665.5004,19.256329,0.0,107701.055,79119.7,Germany,Female,1,0,1,1
606.9535,44.011368,9.178043,115567.6,91562.234,Germany,Female,1,1,0,1
526.00525,38.0,3.0,113692.95,18553.002,Germany,Female,1,0,0,1
754.95825,51.0,1.0,0.0,29493.51,France,Female,2,1,1,1
717.05707,46.0,5.0,0.0,127647.85,France,Male,1,0,1,1
516.91327,60.125816,7.0,122764.98,167004.12,Spain,Female,2,1,0,1
688.8738,52.0,10.0,0.0,31888.799,France,Female,1,0,0,1
618.65875,38.0,2.0,115931.95,191550.14,Germany,Male,1,1,1,1
696.6785,48.0,9.0,0.0,5010.142,France,Male,1,1,0,1
624.4377,42.0,6.0,0.0,106732.32,Spain,Female,1,1,0,1
675.92035,41.0,9.0,0.0,134646.98,Spain,Female,1,0,0,1
621.7139,47.193924,5.0,79302.91,34001.684,France,Male,1,1,0,1
687.45044,42.0,1.0,127140.586,167041.72,France,Female,2,0,0,1
484.0092,43.0,0.0,108075.78,9543.616,Germany,Male,1,0,1,1
665.54236,56.448036,5.0,0.0,88894.21,France,Male,1,1,1,1
671.0926,18.0,3.0,0.0,82836.695,France,Male,2,1,1,1
773.61096,40.0,2.0,155650.33,145073.84,Spain,Female,1,0,0,1
552.4974,44.48224,9.0,130660.12,143859.47,Germany,Male,2,1,0,1
614.7426,46.0,8.0,80950.734,178634.88,France,Female,1,1,0,1
460.34854,66.63878,7.0,113177.16,148247.19,Germany,Male,1,0,0,1
540.5971,58.0,6.0,104643.555,118656.12,Germany,Male,2,1,0,1
657.0359,54.0,3.0,137628.11,198475.7,Germany,Male,1,1,1,1
742.87177,56.331203,8.0,102632.0,116029.195,Germany,Female,1,1,0,1
601.451,37.0,4.0,129868.46,74332.21,Germany,Female,1,1,1,1
759.0647,58.0,5.0,0.0,126751.77,France,Male,3,1,1,1
552.64496,46.59573,1.0,94330.73,197972.47,Germany,Male,1,1,0,1
594.94763,56.91886,5.0,106167.04,61010.547,Germany,Male,1,1,0,1
502.2928,45.0,6.0,125427.81,93739.8,Germany,Male,3,1,0,1
588.179,42.0,1.0,150541.02,142881.31,Spain,Male,1,1,1,1
614.3819,48.0,6.0,117900.47,54149.6,Germany,Male,1,0,1,1
731.2192,59.34154,5.0,164453.05,6322.396,France,Male,1,1,1,1
667.98596,50.378796,6.0,160093.98,52680.81,France,Male,1,1,1,1
709.0443,47.0,2.0,97033.35,14243.827,Germany,Female,2,1,0,1
586.1163,40.424255,2.0,125721.95,153370.45,Spain,Male,1,1,0,1
664.5094,58.484196,10.0,0.0,191912.4,Spain,Male,1,1,0,1
631.6664,37.0,6.0,0.0,113859.336,France,Female,1,0,1,1
679.82214,45.0,9.0,128846.266,117580.414,France,Female,1,1,1,1
546.66943,58.0,8.0,142666.48,50631.312,France,Female,2,1,1,1
543.94025,34.0,7.0,84425.6,180083.28,Germany,Female,1,1,0,1
755.14374,24.0,5.0,0.0,128673.37,Spain,Male,1,0,0,1
486.1457,49.0,2.0,133464.5,14897.502,Germany,Female,2,1,0,1
716.227,48.0,10.0,83365.94,96263.93,Germany,Female,1,1,0,1
507.9512,55.0,1.0,135116.12,147022.47,Germany,Female,1,0,1,1
582.6041,29.0,6.0,161266.22,159984.34,Spain,Female,2,1,0,1
721.4941,26.0,8.0,113626.42,136004.02,Germany,Female,1,1,0,1
547.75775,24.0,8.0,145631.02,15264.501,Germany,Female,2,1,0,1
763.2408,48.0,10.0,138257.88,139300.58,France,Male,4,1,1,1
375.2214,54.059593,9.0,134870.72,193698.14,Spain,Female,3,0,0,1
606.42145,25.0,10.0,89424.57,158520.47,Germany,Male,1,1,0,1
653.8112,46.155907,1.0,133953.56,33844.848,France,Female,1,1,1,1
662.2701,39.0,5.0,122256.805,2171.6038,Germany,Female,1,1,1,1
702.5798,43.0,9.0,99577.336,145877.78,Germany,Female,1,1,0,1
671.71936,39.0,2.0,129215.234,197746.67,Germany,Male,1,1,0,1
582.92755,46.0,1.0,110820.04,116770.58,Germany,Male,1,1,0,1
625.23816,40.0,5.0,0.0,131204.34,France,Male,1,1,0,1
652.71857,53.638462,1.0,0.0,35415.97,France,Female,2,1,0,1
543.7444,44.0,4.0,103468.91,114002.336,France,Male,1,1,0,1
624.3168,51.0,9.0,129411.336,149658.31,France,Female,1,1,1,1
584.93964,49.0,9.0,0.0,66454.18,France,Female,4,1,0,1
796.1058,48.359085,5.0,122440.99,80681.87,Spain,Male,2,0,1,1
685.6645,38.0,2.7873998,173338.08,151723.86,France,Female,1,0,0,1
500.90994,52.369675,1.9143472,144983.23,138878.1,France,Female,1,1,1,1
606.8028,32.332195,2.0,0.0,156310.97,Spain,Female,3,1,0,1
543.6952,56.832867,4.0,93727.88,15509.122,France,Female,1,1,0,1
476.45047,41.0,2.0,87086.2,194163.12,France,Female,1,0,0,1
510.71103,39.0,1.0,109844.13,182596.77,Germany,Male,1,0,1,1
780.0078,36.0,6.0,179695.98,95919.625,Spain,Female,1,1,0,1
567.7603,52.0,2.0,0.0,117194.23,France,Male,1,1,0,1
460.48618,28.0,7.0,124071.71,136349.97,Germany,Female,1,0,1,1
786.55646,39.0,7.0,120003.625,19334.133,France,Female,1,1,0,1
650.4065,44.0,9.0,114116.16,112474.71,France,Female,1,1,0,1
772.9006,50.09893,2.0,109616.695,11082.768,Germany,Female,1,0,0,1
590.8771,52.966045,9.0,100279.47,12819.129,Germany,Female,2,1,0,1
666.1674,52.972034,4.3529525,113264.91,151382.72,Spain,Male,1,1,1,1
742.03516,39.0,2.0,118850.125,22444.838,France,Female,2,1,1,1
626.1432,40.0,3.0,104554.38,102667.72,Germany,Female,2,1,0,1
770.70496,44.0,0.0,98301.36,162900.11,France,Male,1,1,0,1
688.4675,51.0,4.0,132161.44,97779.54,France,Female,1,1,0,1
720.88934,43.0,8.0,107803.45,101624.62,France,Male,2,0,0,1
681.85406,33.0,4.0,0.0,124645.44,France,Female,1,0,1,1
580.9375,34.654335,9.0,121276.67,65709.09,Spain,Male,1,1,0,1
500.68036,26.0,7.0,0.0,101594.54,France,Female,1,1,1,1
526.2731,48.0,1.0,94013.72,186537.33,Germany,Male,1,1,0,1
650.39636,41.0,4.0,0.0,85433.12,Spain,Male,2,1,0,1
705.0,52.997494,6.0,107830.625,125775.625,Germany,Female,1,1,0,1
437.53262,48.0,3.0,121225.72,131812.11,Germany,Male,1,1,0,1
640.6374,58.0,3.0,0.0,118844.734,France,Female,1,1,0,1
587.7559,57.538364,7.0,137285.4,64342.01,France,Male,1,0,0,1
655.87164,36.603703,1.0,78106.83,116912.58,France,Male,1,1,1,1
797.6623,42.0,6.0,133281.62,77476.875,Germany,Male,1,1,0,1
763.20557,26.222107,0.0,0.0,113294.73,Spain,Female,1,1,0,1
646.6486,29.0,4.0,102564.78,41854.33,France,Female,1,1,0,1
574.88403,50.0,8.0,147581.38,143125.7,Germany,Female,1,1,0,1
700.81683,46.04371,9.0,84797.305,133147.28,Spain,Male,1,0,0,1
775.91797,41.0,2.0,118788.73,96616.836,Spain,Female,1,1,0,1
800.05646,37.0,10.0,112459.7,87712.984,Germany,Female,1,1,0,1
633.0,45.0,8.0,0.0,38702.25,France,Male,1,1,0,1
647.41486,39.0,9.213657,0.0,65936.695,France,Female,2,0,1,1
714.98584,44.0,8.0,83278.57,108027.96,France,Female,1,0,0,1
436.5165,38.0,0.0,0.0,118113.07,Spain,Male,1,1,0,1
737.28705,60.149918,1.0,135360.9,128009.2,Germany,Female,1,1,0,1
540.80804,39.0,8.0,151022.9,198974.58,France,Male,1,1,0,1
678.16016,40.566547,1.0,155830.78,83039.6,Germany,Female,1,0,0,1
739.7048,34.0,3.0,146154.28,145316.73,Spain,Male,2,1,0,1
744.6011,47.073574,8.0,0.0,124416.78,Spain,Male,1,1,0,1
693.6822,43.0,7.0,152489.97,69665.625,Germany,Male,1,0,1,1
671.5201,49.0,6.0,91429.96,182558.4,Germany,Female,1,0,0,1
814.9089,46.0,2.0,0.0,8141.44,Spain,Female,1,1,0,1
694.4283,44.0,1.0,148662.95,155518.95,Germany,Female,1,1,0,1
772.33374,39.0,5.0,110229.83,120482.16,Spain,Male,1,1,0,1
564.71967,38.239414,8.0,104136.92,70626.055,Germany,Male,1,0,0,1
501.3642,55.219143,9.0,0.0,51315.07,France,Female,2,1,0,1
811.434,46.0,6.0,122823.875,10801.643,Germany,Male,1,1,0,1
433.94165,48.252922,1.0,149106.05,122851.69,Germany,Female,1,1,0,1
620.321,60.925644,2.0,129971.016,28602.145,Spain,Female,2,1,0,1
758.67645,47.0,5.0,0.0,31816.938,France,Male,1,0,0,1
671.9448,54.0,8.0,91672.8,56485.69,France,Male,1,1,0,1
606.41705,39.0,8.0,139470.98,64391.55,Germany,Male,1,1,1,1
823.11505,52.994724,4.0,125595.15,179717.25,Germany,Male,1,1,0,1
716.4925,48.0,4.0,111055.25,141543.23,France,Female,1,1,1,1
567.46606,39.0,3.0,140994.12,133745.16,France,Female,1,0,1,1
696.56635,27.0,0.0,100381.64,124256.45,France,Female,1,0,1,1
667.4896,52.84707,3.0,106853.0,62322.863,Germany,Female,1,1,0,1
616.60223,46.0,1.0,103127.17,64630.176,Germany,Male,1,1,1,1
618.8168,32.0,7.0,127174.34,177441.48,France,Female,1,1,0,1
570.27295,50.0,3.0,126279.25,74957.19,Germany,Female,3,1,0,1
716.2955,52.144085,1.4318238,191327.11,171617.47,France,Female,1,1,0,1
710.1578,37.0,9.0,118113.16,196559.66,Germany,Male,1,0,1,1
607.52325,39.0,5.0,111244.0,120514.85,Germany,Female,1,1,0,1
694.8625,39.0,10.0,145880.3,126409.2,France,Female,2,1,0,1
580.28534,36.0,9.0,125339.14,62224.93,France,Male,1,1,0,1
613.64246,29.750462,5.0,107443.81,41045.016,Germany,Female,1,1,0,1
509.14676,44.0,2.0,0.0,12611.738,France,Female,1,0,1,1
510.46396,44.0,6.0,0.0,38569.26,France,Male,1,1,1,1
651.4145,53.219685,5.0,127513.43,26877.826,Germany,Male,3,0,0,1
590.9909,51.0,6.0,0.0,179895.78,France,Female,1,1,0,1
602.4058,19.942368,6.0,137624.1,38532.56,Germany,Female,1,1,0,1
509.92432,58.0,8.0,118323.305,31819.986,Germany,Male,1,0,0,1
747.35254,57.003307,3.0,131993.75,133653.16,Spain,Female,1,1,0,1
587.8347,48.0,1.0,150626.4,151478.6,Spain,Male,1,0,0,1
728.9962,39.0,9.0,149171.3,144996.23,Germany,Male,1,1,0,1
664.8099,38.0,8.0,99854.87,180330.58,Spain,Male,1,1,0,1
592.9179,46.0,7.0,137843.0,120951.76,France,Female,1,1,0,1
683.45654,37.7893,0.0,172944.23,64276.934,France,Female,1,0,1,1
797.19086,35.0,7.0,0.0,38862.258,France,Female,2,1,0,1
634.76575,45.314865,2.0,107080.42,134368.22,Germany,Male,1,1,1,1
558.1239,58.274597,8.0,0.0,115740.1,France,Female,2,1,1,1
807.8295,37.0,0.0,93502.3,166678.03,France,Female,1,0,0,1
516.21686,43.0,0.0,113269.625,92967.3,Germany,Female,1,0,1,1
598.66626,53.475143,7.7065687,128262.336,150590.22,Germany,Female,1,1,1,1
531.05786,32.0,9.66518,124362.5,170157.94,France,Male,1,1,0,1
532.87897,31.4288,6.0,170152.11,148746.02,Spain,Female,1,1,0,1
661.4299,35.0,3.0,80424.3,104943.69,France,Female,3,1,0,1
682.33264,45.79497,2.0,186969.27,111495.07,France,Male,1,0,1,1
603.36646,53.883858,9.0,126795.266,76721.914,France,Female,1,1,0,1
649.8813,49.0,4.0,130242.99,122437.25,Germany,Male,1,1,1,1
602.5374,39.0,3.0,122641.195,77628.84,Germany,Female,3,1,1,1
635.2774,44.0,2.0,138578.33,80482.35,Germany,Male,1,0,0,1
715.9221,35.0,4.0,112243.13,77943.56,Germany,Male,2,0,0,1
675.67773,48.39164,8.29643,127103.66,49274.176,Spain,Female,1,0,1,1
677.6039,47.0,5.0,197869.19,136883.64,France,Male,1,1,0,1
677.4585,50.515617,2.0,0.0,18439.033,France,Female,1,0,1,1
685.42334,45.304596,3.0,0.0,12062.521,France,Female,1,1,0,1
504.4909,37.0,6.0,105758.88,98406.89,France,Female,1,1,1,1
652.8136,41.964935,7.0,111166.1,69154.78,Germany,Male,2,1,0,1
658.94293,32.298187,0.0,113212.91,25299.305,Germany,Male,1,1,0,1
554.20013,44.016045,1.0,116321.31,148919.9,Germany,Male,2,1,0,1
667.2165,54.98483,1.0,0.0,109553.78,France,Female,1,1,0,1
694.6433,45.0,7.0,139790.3,104179.71,Germany,Male,1,1,0,1
806.42346,53.279243,9.0,131732.22,143334.05,France,Female,2,0,0,1
696.0521,46.8665,8.0,133176.19,161215.84,Germany,Male,1,0,0,1
670.31537,47.0,0.0,114182.87,143551.94,Germany,Female,1,0,1,1
558.91766,47.0,1.0,0.0,151102.6,France,Female,1,0,1,1
572.5822,59.842537,1.0,112645.76,111967.19,Germany,Female,1,1,1,1
625.9187,51.0,2.0,138217.84,118055.54,Germany,Female,1,1,1,1
796.114,59.653423,7.0,0.0,124308.44,France,Male,1,1,1,1
799.01587,44.0,6.0,0.0,105401.086,Spain,Female,1,1,0,1
770.1655,35.0,6.0,145838.84,112465.28,France,Female,1,1,0,1
463.20096,46.0,3.0,0.0,185620.53,France,Male,1,1,0,1
640.7803,34.0,6.0,97509.055,138998.98,Germany,Male,3,1,0,1
602.8571,37.0,2.0,112141.805,167877.84,France,Female,1,1,1,1
711.33527,41.49218,3.0,116205.17,3882.8152,Germany,Male,3,1,1,1
486.7635,38.0,1.0,0.0,189640.69,France,Male,3,0,1,1
676.2041,52.39371,8.0,144866.55,112768.65,Germany,Male,3,1,1,1
698.2627,51.0,6.0,0.0,56440.652,France,Male,1,1,1,1
499.13342,44.0,8.0,0.0,84829.664,France,Male,1,0,1,1
584.5163,26.0,7.0,70520.73,141261.3,Spain,Male,1,1,1,1
691.0721,59.002754,8.0,89989.52,112719.01,France,Female,1,0,0,1
780.72144,45.977547,5.0,123923.49,58647.637,Germany,Male,1,1,1,1
769.86554,43.0,4.0,158369.81,39839.008,Germany,Male,4,0,1,1
530.5069,39.0,10.0,101961.695,14525.372,Germany,Female,1,1,0,1
