CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
754.7167358398438,48.93632888793945,9.257959365844727,144605.96875,37233.4609375,Germany,Female,1,0,1,1
706.9208374023438,33.48633575439453,5.756833076477051,98727.3828125,189895.453125,Germany,Male,1,0,0,1
766.064208984375,39.12840270996094,5.0,125624.40625,118338.421875,Germany,Female,1,1,0,1
687.5114135742188,46.34842300415039,7.669684886932373,86034.359375,128038.7421875,Spain,Female,1,1,1,1
556.233642578125,31.462066650390625,3.216379165649414,105017.546875,10201.291015625,Germany,Female,1,1,0,1
848.7562866210938,54.58542251586914,6.723613739013672,0.0,173348.890625,France,Female,1,0,0,1
667.1268920898438,43.913143157958984,7.0,79253.09375,56669.0,Spain,Female,2,0,0,1
693.9254150390625,38.31605911254883,1.9367882013320923,142877.859375,96111.296875,France,Male,1,1,0,1
659.7765502929688,46.844356536865234,7.3506269454956055,0.0,187243.265625,Spain,Female,1,1,0,1
784.4716796875,44.49238967895508,9.0,134188.203125,56522.4375,Germany,Male,1,1,0,1
532.9832763671875,41.567115783691406,8.0,141579.71875,65486.7734375,France,Male,1,1,0,1
548.0302734375,57.4216423034668,7.0,132791.375,173221.265625,Germany,Female,1,0,0,1
493.8944396972656,52.86579513549805,2.6268410682678223,114575.6953125,191392.578125,Spain,Female,1,1,0,1
661.2208862304688,33.67190170288086,2.190850019454956,59650.3125,179242.21875,France,Female,1,1,1,1
520.946044921875,50.373069763183594,1.098076343536377,91327.7421875,130510.6171875,France,Male,2,1,1,1
748.6552734375,42.150390625,6.0,98996.4921875,62364.51171875,Germany,Female,1,1,1,1
617.693115234375,39.383609771728516,6.461639404296875,109464.546875,136045.0625,Germany,Female,1,1,0,1
597.3894653320312,54.83625793457031,7.632748603820801,147200.734375,180701.625,France,Male,1,1,0,1
615.2481079101562,69.32986450195312,2.9390785694122314,86766.6875,31800.095703125,France,Female,3,1,0,1
620.5512084960938,51.664398193359375,1.9999998807907104,162051.265625,108979.4140625,France,Female,1,1,0,1
676.2833251953125,32.10708236694336,3.0,146112.3125,80505.078125,Spain,Male,1,1,0,1
497.6920166015625,42.16349411010742,0.0,146483.53125,15574.912109375,Germany,Female,1,1,1,1
709.0151977539062,37.48563003540039,4.808797836303711,0.0,130172.6015625,France,Female,1,1,0,1
821.1476440429688,34.04026794433594,4.208054065704346,131483.3125,84966.328125,Germany,Male,3,1,0,1
593.9612426757812,40.64873504638672,8.66218376159668,112276.4453125,75000.1171875,Germany,Female,1,1,0,1
701.7755737304688,38.5140266418457,2.419004201889038,148776.09375,55590.04296875,France,Female,2,0,0,1
736.4376831054688,43.434383392333984,4.130398750305176,78184.359375,116908.1328125,France,Male,1,1,0,1
816.5185546875,46.0263786315918,0.006594657897949219,89301.6328125,88061.3515625,Germany,Female,2,0,1,1
602.872802734375,48.930198669433594,9.0,109174.0078125,171505.640625,Germany,Female,1,1,1,1
623.3275756835938,37.465091705322266,7.930183410644531,112481.9375,121290.2890625,Germany,Male,2,1,0,1
629.9566650390625,48.99639129638672,6.6678690910339355,0.0,13743.43359375,France,Male,1,1,0,1
573.3980102539062,36.6019401550293,4.0,83057.0,166595.390625,France,Male,1,1,0,1
572.9783935546875,38.0,0.9999999403953552,105495.2109375,71217.3828125,Germany,Male,1,1,1,1
755.3080444335938,33.88997268676758,4.036675453186035,0.0,128625.4140625,France,Male,1,1,0,1
611.0684204101562,54.507080078125,7.0,76347.171875,113590.953125,France,Female,3,0,1,1
588.6781005859375,39.783470153808594,1.9729334115982056,0.0,105768.5078125,France,Male,1,0,1,1
619.892822265625,42.30781173706055,4.323124885559082,0.0,72001.1328125,France,Female,2,1,0,1
693.6118774414062,38.92338943481445,1.9999998807907104,0.0,167139.53125,Spain,Female,3,0,0,1
650.8338623046875,48.12140655517578,3.0,149873.5,155431.984375,France,Female,1,1,0,1
787.533447265625,47.0,9.506689071655273,135511.828125,24853.3125,France,Female,1,1,1,1
639.3944702148438,50.53944778442383,4.0,98248.2265625,69767.4765625,Germany,Female,1,0,0,1
702.5621948242188,42.63747787475586,0.18126100301742554,123426.453125,184240.875,Germany,Female,1,1,0,1
684.5368041992188,38.70642852783203,0.9999999403953552,103851.7109375,17704.41015625,France,Female,1,0,0,1
692.0169067382812,31.118532180786133,2.016932964324951,0.0,91597.2578125,France,Female,2,0,0,1
393.30743408203125,46.92939376831055,1.8838253021240234,130562.1640625,146033.3125,Spain,Female,1,1,0,1
590.965576171875,45.12069320678711,7.146550178527832,134512.671875,182267.28125,Germany,Female,1,0,0,1
586.4623413085938,44.12506103515625,3.643746852874756,0.0,7042.46923828125,France,Female,2,1,0,1
584.5869750976562,37.29990768432617,6.0,130655.015625,9705.8662109375,Germany,Female,1,1,0,1
581.0253295898438,44.84961700439453,7.986329078674316,103936.453125,47480.640625,Germany,Male,1,1,0,1
757.0526123046875,24.42103385925293,5.0,138088.375,117890.3125,Germany,Female,1,0,1,1
652.54150390625,40.353660583496094,8.529268264770508,84198.046875,73071.609375,Germany,Male,1,1,0,1
805.70947265625,28.205322265625,6.970668315887451,165547.734375,156019.09375,France,Female,1,1,0,1
438.694091796875,58.80488967895508,6.0,133666.078125,174300.359375,Spain,Female,2,1,0,1
552.735595703125,43.85847473144531,3.0,107249.578125,59864.5546875,Germany,Female,3,1,0,1
619.5592651367188,44.484745025634766,1.7525428533554077,0.0,57045.640625,France,Female,1,1,0,1
631.274658203125,63.219703674316406,7.0,134921.390625,69567.0546875,Germany,Male,1,0,1,1
625.5006713867188,44.49932098388672,2.4993228912353516,0.0,178787.984375,France,Female,1,1,1,1
631.684326171875,58.21623992919922,0.9999999403953552,0.0,59065.765625,France,Female,1,1,1,1
708.8267211914062,39.80678176879883,1.1792850494384766,139880.6875,30654.416015625,Germany,Male,1,1,1,1
614.3699951171875,40.73666763305664,7.578888893127441,110086.109375,143077.5625,Spain,Female,1,1,0,1
635.485595703125,55.2612190246582,1.9999998807907104,0.0,108375.5703125,France,Male,1,1,1,1
759.81884765625,48.157737731933594,8.593963623046875,129311.59375,34778.5234375,Germany,Female,1,0,1,1
616.998291015625,38.907020568847656,4.545613765716553,37908.4609375,7417.5986328125,Spain,Male,1,1,0,1
713.6643676757812,52.73900604248047,6.0,114816.0234375,191596.421875,France,Male,1,1,0,1
753.9542846679688,48.11148452758789,4.0,0.0,28960.064453125,France,Female,1,1,1,1
836.8653564453125,61.139732360839844,1.2794601917266846,0.0,47217.49609375,France,Female,1,1,0,1
591.5711669921875,53.06068801879883,6.1174139976501465,118988.3984375,56736.921875,Germany,Female,1,1,0,1
746.7697143554688,58.278141021728516,5.240619659423828,109616.2734375,190871.5625,Germany,Male,1,1,1,1
683.446533203125,54.40074157714844,7.507635116577148,98090.984375,135495.0,France,Female,1,1,0,1
368.9985046386719,45.803009033203125,5.672180652618408,122706.890625,146613.890625,France,Female,1,1,0,1
694.3395385742188,50.19535446166992,0.9999999403953552,172628.71875,140572.625,Spain,Female,1,0,0,1
674.3268432617188,46.94672393798828,8.0,138484.375,181315.859375,Germany,Male,1,0,0,1
554.783447265625,56.1509895324707,3.849010944366455,0.0,8032.16259765625,France,Female,1,1,0,1
622.8224487304688,43.841705322265625,7.193048477172852,136133.75,14397.7998046875,Germany,Female,1,1,0,1
741.5348510742188,47.780128479003906,5.0,133447.796875,14193.443359375,Germany,Female,2,1,1,1
612.6570434570312,51.62876510620117,7.057159900665283,145018.125,51902.125,Germany,Female,1,1,1,1
611.5028686523438,48.46584701538086,6.0,129121.0234375,51277.44140625,Germany,Male,3,1,0,1
559.4968872070312,41.18711471557617,7.80214786529541,146786.265625,170130.84375,Germany,Female,1,0,0,1
663.0726928710938,46.64581298828125,7.322906970977783,130031.5703125,123029.2734375,Germany,Female,1,1,0,1
596.9627685546875,42.0744743347168,9.345746040344238,0.0,70200.5078125,France,Female,1,1,0,1
630.7601928710938,51.59693908691406,1.400510311126709,198069.609375,96911.6015625,Spain,Female,1,0,0,1
745.192626953125,47.71267318725586,3.5890841484069824,69966.8359375,79170.734375,Spain,Male,2,0,1,1
658.9136962890625,38.89674377441406,0.10325312614440918,122736.0546875,114289.703125,Germany,Female,1,1,0,1
498.73260498046875,52.84720993041992,7.038197994232178,0.0,188422.40625,France,Female,1,0,1,1
771.094970703125,31.355243682861328,3.9031968116760254,135109.546875,7170.17529296875,France,Female,1,1,0,1
537.2047729492188,47.33857345581055,5.1102375984191895,131518.0,56340.73828125,Germany,Male,1,1,1,1
695.3699951171875,28.061845779418945,4.938155174255371,96087.6328125,6920.76220703125,Spain,Female,1,1,0,1
708.0166625976562,42.0,2.4496941566467285,0.0,162063.671875,Spain,Female,1,0,0,1
643.4448852539062,44.5765266418457,8.715306282043457,127207.9453125,82094.5546875,Germany,Male,2,1,0,1
620.5311279296875,49.845130920410156,1.1548691987991333,114417.9140625,196298.421875,Germany,Male,1,1,0,1
659.1090698242188,34.3777961730957,8.216163635253906,132679.8125,39409.9453125,Germany,Male,1,1,0,1
590.6109008789062,44.71493148803711,4.285067558288574,0.0,27792.41796875,Spain,Female,2,0,0,1
628.4378662109375,59.10268020629883,0.9999999403953552,98680.2734375,150030.25,Germany,Female,1,1,1,1
637.8531494140625,43.89829635620117,3.734468698501587,0.0,186142.15625,Spain,Female,3,1,1,1
451.9468994140625,37.851104736328125,6.207444667816162,137935.265625,169111.8125,Spain,Female,2,0,1,1
607.3468017578125,52.413326263427734,0.9999999403953552,80497.1015625,142874.234375,Germany,Female,1,0,0,1
801.401123046875,45.1845588684082,9.0,117758.2890625,187629.90625,Germany,Female,1,1,0,1
717.8798828125,45.031795501708984,0.9999999403953552,99141.109375,78820.734375,Germany,Female,2,0,0,1
758.94921875,52.8519287109375,2.2839760780334473,53014.17578125,99805.28125,France,Female,1,1,0,1
825.1786499023438,51.618839263916016,1.9999998807907104,138584.0625,189567.96875,France,Female,1,0,0,1
654.8230590820312,48.4276008605957,5.0,69067.6328125,142827.609375,France,Male,1,1,0,1
728.0894165039062,37.85015106201172,6.0,100762.5078125,195993.0,France,Male,1,1,0,1
694.7557983398438,50.24418640136719,1.0348834991455078,0.0,87802.4609375,Spain,Female,1,1,0,1
567.7442016601562,42.40697479248047,3.7965123653411865,108203.765625,56570.95703125,France,Female,3,1,0,1
536.5046997070312,50.73649597167969,3.0,108968.6875,146788.46875,Germany,Female,3,0,1,1
775.698486328125,52.34691619873047,8.0,117237.3671875,129380.2109375,Germany,Male,1,1,0,1
671.952392578125,41.69047546386719,7.0,0.0,115240.0546875,France,Male,1,0,1,1
531.910888671875,49.27717971801758,6.4554362297058105,0.0,194595.578125,France,Female,1,0,1,1
716.4098510742188,51.83416748046875,4.092685222625732,90136.5546875,7727.1591796875,France,Female,3,0,0,1
806.5175170898438,36.819618225097656,9.0,128315.34375,49061.80859375,Germany,Female,1,1,0,1
605.1348266601562,48.74393844604492,5.743937015533447,112022.1640625,195908.046875,Germany,Male,1,1,0,1
606.8272705078125,37.24141311645508,2.448282241821289,125434.40625,181005.53125,Germany,Female,1,1,1,1
712.8995971679688,26.2869815826416,3.971301794052124,122926.3828125,144760.71875,Spain,Female,2,1,0,1
664.3005981445312,48.2803955078125,5.0,0.0,88261.7109375,France,Female,2,1,0,1
526.74560546875,39.008338928222656,3.9958300590515137,139.96096801757812,167232.3125,France,Female,2,1,0,1
618.4107055664062,55.1827507019043,1.8172484636306763,154310.890625,101825.125,France,Female,1,1,0,1
673.9656982421875,37.61723709106445,1.9999998807907104,0.0,73517.2734375,Spain,Male,2,1,0,1
545.2607421875,48.82879638671875,9.0,110138.0,128956.6953125,Germany,Female,1,0,0,1
561.709716796875,63.25432586669922,3.3728365898132324,131126.9375,106361.984375,France,Female,1,1,1,1
631.0408325195312,36.51496887207031,3.0,156026.734375,63246.015625,France,Female,2,0,0,1
660.9629516601562,41.22633743286133,9.59122085571289,118162.8203125,5380.5078125,Germany,Male,1,1,0,1
850.0,38.41836166381836,5.731292724609375,151824.71875,17686.603515625,Germany,Female,1,1,0,1
563.9391479492188,46.69285583496094,3.846426248550415,145843.515625,162712.59375,Germany,Female,1,0,1,1
671.6510009765625,49.825469970703125,1.0581763982772827,0.0,13441.3974609375,France,Female,1,1,0,1
655.91650390625,37.297645568847656,9.0,154347.03125,119921.96875,Germany,Male,1,0,1,1
572.1773071289062,64.0,2.4475035667419434,113928.9765625,99542.390625,Germany,Female,1,1,1,1
498.9119567871094,44.017601013183594,7.3392014503479,98869.875,178589.609375,Germany,Female,1,1,0,1
627.1145629882812,60.646331787109375,5.470733642578125,0.0,31218.185546875,France,Female,1,1,0,1
654.1309814453125,46.46049880981445,5.539501667022705,6721.7529296875,161329.484375,Spain,Female,1,0,0,1
542.2427978515625,51.82970428466797,7.841485023498535,124549.59375,121709.484375,France,Female,1,1,0,1
554.9808349609375,27.228578567504883,4.0,131832.53125,134661.828125,Germany,Female,1,0,0,1
438.77264404296875,45.076873779296875,6.0,0.0,132110.3125,France,Female,1,1,0,1
636.639892578125,63.37860107421875,7.310698986053467,131457.21875,29513.490234375,Germany,Female,1,1,1,1
613.712890625,34.86111831665039,0.9999999403953552,0.0,83622.484375,France,Male,1,0,1,1
663.5994262695312,35.84272766113281,7.204747200012207,115035.109375,54434.0859375,Germany,Male,1,1,0,1
685.034912109375,40.897865295410156,7.610213756561279,104604.96875,170988.234375,Germany,Female,1,1,0,1
506.5517883300781,43.831417083740234,0.0,128159.2578125,57412.1015625,France,Female,1,1,0,1
692.6957397460938,35.8705940246582,2.6957993507385254,0.0,82299.7109375,France,Female,2,0,0,1
585.5784301757812,58.246273040771484,5.0,0.0,21725.00390625,France,Female,1,1,0,1
587.503662109375,31.30799674987793,4.39854621887207,0.0,161460.171875,France,Female,3,1,0,1
718.7286376953125,52.16827392578125,8.261675834655762,135959.109375,128017.9765625,Germany,Male,1,0,1,1
477.8572082519531,51.259342193603516,8.7406587600708,113069.328125,47550.9453125,France,Male,1,0,0,1
841.3237915039062,52.10793685913086,5.071959495544434,0.0,182826.765625,Spain,Female,1,0,0,1
702.27978515625,44.070770263671875,6.3380513191223145,132706.96875,172496.3125,Spain,Female,1,1,0,1
781.9475708007812,49.687774658203125,4.068777561187744,137469.21875,181344.5625,Germany,Female,1,1,0,1
634.5042114257812,58.03233337402344,0.9999999403953552,0.0,58930.8046875,France,Female,1,1,1,1
713.8700561523438,45.970462799072266,1.0059072971343994,0.0,152134.078125,France,Male,1,1,0,1
569.164306640625,59.4719123840332,8.779494285583496,78403.3828125,76502.5390625,France,Male,1,0,0,1
575.440185546875,51.0,1.6251254081726074,128265.2109375,65928.109375,France,Female,1,1,1,1
601.4932250976562,41.66731643676758,9.791585922241211,0.0,147677.1875,France,Female,1,1,0,1
707.6602172851562,43.0718994140625,9.85620403289795,143770.953125,10597.599609375,Germany,Female,1,0,1,1
704.1355590820312,44.391944885253906,0.9999999403953552,115998.0546875,87517.375,Germany,Female,1,0,0,1
722.899169921875,41.0614128112793,3.0,124763.390625,25313.24609375,Germany,Male,1,1,1,1
710.6142578125,41.50107955932617,0.9999999403953552,0.0,174860.125,Spain,Male,3,1,0,1
695.7352905273438,26.682126998901367,5.0,135600.234375,63287.828125,Germany,Male,1,1,0,1
590.4330444335938,36.0,6.614174842834473,0.0,44735.15625,France,Male,1,1,1,1
621.2816772460938,50.776405334472656,0.5803996324539185,121696.34375,171051.609375,France,Female,1,0,0,1
665.1837768554688,45.80463409423828,5.199227809906006,0.0,112605.4921875,France,Male,1,0,1,1
691.8565063476562,21.77734375,7.0,0.0,68146.59375,France,Male,2,1,1,1
578.365478515625,51.616886138916016,3.37384033203125,0.0,70255.3046875,France,Female,1,0,0,1
541.6943969726562,47.14026641845703,2.7850663661956787,149822.28125,38256.2890625,Germany,Female,1,1,0,1
522.6927490234375,48.56934356689453,0.4153949022293091,134248.8125,140802.53125,Germany,Female,2,1,1,1
701.8887939453125,48.966915130615234,0.9999999403953552,124981.234375,97979.46875,Germany,Female,1,0,0,1
538.659423828125,36.66212844848633,10.0,140837.515625,24891.09375,Germany,Male,1,1,0,1
