age,fnlwgt,education_num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
42.958072662353516,160015.421875,14.0,0.0,1894.814453125,37.60480880737305,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
61.651611328125,192983.53125,10.0,3455.46142578125,0.0,47.247310638427734,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
55.40315246582031,228344.265625,9.0,2617.76806640625,0.0,38.387386322021484,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
37.246212005615234,195108.046875,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
42.608299255371094,372413.625,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
38.08755874633789,172252.15625,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
62.80511474609375,182265.125,13.0,0.0,0.0,47.870079040527344,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
64.98796844482422,196710.515625,14.999999046325684,99999.0,0.0,35.98796463012695,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
56.0927619934082,340289.4375,9.0,4022.289794921875,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
27.133651733398438,131108.984375,12.733379364013672,0.0,2408.907470703125,43.666893005371094,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
32.10213088989258,253922.359375,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
34.698829650878906,141541.109375,14.0,0.0,1957.482421875,48.17836380004883,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
51.49393844604492,181399.34375,9.0,0.0,0.0,84.49394226074219,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
35.878501892089844,294128.71875,9.0,0.0,0.0,47.071659088134766,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,213222.734375,13.0,0.0,0.0,68.88030242919922,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
37.1924934387207,121134.2890625,10.0,0.0,0.0,58.78874206542969,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
54.59934997558594,127064.3046875,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.28053283691406,204803.0625,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
47.31723403930664,353624.6875,10.0,0.0,0.0,70.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
48.75716781616211,198420.9375,16.0,0.0,0.0,60.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,1
49.26166915893555,190063.78125,14.0,0.0,1977.0,45.654170989990234,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
61.412513732910156,77830.2421875,16.0,0.0,0.0,40.0,nan,Doctorate,Married-civ-spouse,nan,Husband,White,Male,United-States,1
56.17471694946289,91601.25,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
29.82509422302246,188687.75,13.0,0.0,1852.596923828125,58.8213005065918,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.07487869262695,283067.90625,9.0,4790.279296875,0.0,50.74878692626953,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,1
36.59507369995117,196529.0,14.0,0.0,0.0,42.97537612915039,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
57.0,91093.1328125,14.999999046325684,0.0,0.0,35.38682174682617,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.831905364990234,178561.28125,13.0,7119.81982421875,0.0,50.420230865478516,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
50.72675323486328,131540.03125,13.0,12564.724609375,0.0,56.59156036376953,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
57.743587493896484,147682.0,16.0,0.0,3075.8583984375,34.136009216308594,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
51.14537811279297,221316.546875,9.642436981201172,0.0,0.0,23.57562828063965,nan,Some-college,Married-civ-spouse,nan,Husband,White,Male,United-States,1
37.47911071777344,206702.125,11.0,1240.4168701171875,0.0,41.52088928222656,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
32.0,123875.0546875,13.0,0.0,0.0,37.85502243041992,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
38.0,210642.21875,13.0,0.0,0.0,53.747406005859375,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.05755615234375,116667.03125,14.0,0.0,0.0,50.14389419555664,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
47.67023849487305,192355.578125,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
60.65543746948242,249212.46875,13.0,99999.0,0.0,60.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
50.37776565551758,157782.375,14.0,0.0,0.0,68.44441986083984,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
32.80572509765625,148036.171875,13.0,5665.6240234375,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.4365234375,218033.359375,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
41.86874008178711,328273.75,10.0,407.29534912109375,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
52.79018020629883,176024.890625,13.797194480895996,0.0,0.0,55.0,Federal-gov,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,1
45.907325744628906,101129.421875,14.999999046325684,14980.443359375,0.0,44.768314361572266,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
35.07014083862305,99393.453125,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
52.55524826049805,144251.609375,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,1
54.253074645996094,270505.375,16.0,0.0,0.0,56.566341400146484,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
41.01933670043945,58218.640625,10.0,7686.9228515625,0.0,50.02762222290039,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
41.411460876464844,146537.890625,16.0,0.0,0.0,60.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
43.409603118896484,179132.703125,12.0,0.0,0.0,44.31732940673828,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
65.48753356933594,128468.78125,9.0,8881.58203125,0.0,58.374900817871094,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
36.768733978271484,171439.59375,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
29.753812789916992,219451.953125,13.0,0.0,0.0,54.38454055786133,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
59.258243560791016,160882.34375,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
39.0,199423.109375,12.0,0.0,0.0,24.793855667114258,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
28.449665069580078,234349.125,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
34.44496154785156,158702.984375,9.0,3247.323974609375,0.0,57.22480392456055,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
46.59210205078125,420255.375,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
43.77240753173828,166173.609375,14.999999046325684,15023.9990234375,0.0,45.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
48.588253021240234,249935.046875,14.0,0.0,0.0,47.058738708496094,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
47.951087951660156,122931.9921875,13.0,0.0,0.0,45.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
43.350711822509766,286612.71875,13.0,0.0,0.0,39.32464599609375,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
42.95740509033203,159744.5625,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
55.833282470703125,63106.25,14.999999046325684,0.0,0.0,50.72919845581055,Federal-gov,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
36.545074462890625,156487.78125,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
45.0,183146.1875,13.0,7656.94189453125,0.0,50.398162841796875,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
48.85761642456055,204657.765625,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
41.33277130126953,357879.34375,14.999999046325684,0.0,1952.0421142578125,53.32771301269531,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
29.46125030517578,79517.6796875,13.0,0.0,0.0,42.30624771118164,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
57.800819396972656,234492.28125,10.0,0.0,0.0,60.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
46.82384490966797,170384.609375,14.999999046325684,99999.0,0.0,51.76156997680664,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.5947380065918,217935.734375,9.14868450164795,13668.0546875,0.0,49.25657653808594,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,1
56.10805892944336,201802.9375,10.0,15023.9990234375,0.0,42.77014923095703,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
56.244972229003906,230512.4375,13.0,760.1572875976562,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
41.380470275878906,228695.953125,14.999999046325684,0.0,1946.6337890625,44.048831939697266,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
27.0,206137.734375,10.0,2390.375732421875,0.0,50.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
31.225601196289062,98017.671875,9.0,0.0,0.0,65.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.86419677734375,70529.125,16.0,9335.9072265625,0.0,50.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
46.46068572998047,300595.4375,13.0,0.0,1902.0001220703125,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
59.25674819946289,368621.40625,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
28.342845916748047,191499.109375,13.0,6038.5400390625,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
28.984325408935547,97768.921875,10.0,0.0,0.0,56.58038330078125,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
59.0,116777.515625,10.0,0.0,0.0,41.21059799194336,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.51752853393555,145170.078125,13.0,0.0,0.0,41.97663497924805,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States,1
50.0,209766.8125,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
47.032466888427734,120295.2421875,9.0,0.0,0.0,50.16234588623047,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
38.280975341796875,282139.90625,10.0,2623.72265625,0.0,43.20243835449219,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,1
32.0,123358.6328125,13.0,0.0,0.0,42.9766960144043,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.62579345703125,308300.53125,14.999999046325684,0.0,0.0,76.35482788085938,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.19165802001953,306403.15625,13.0,0.0,0.0,54.04172134399414,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
45.84745788574219,145836.375,9.0,0.0,0.0,49.57627487182617,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
62.49607849121094,195152.140625,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
43.25685119628906,326336.09375,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
43.670631408691406,184714.671875,15.416171073913574,1992.211669921875,0.0,40.0,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
41.77994918823242,213304.46875,13.0,0.0,1884.1392822265625,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
38.02031326293945,148869.71875,9.0,0.0,0.0,99.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
53.108619689941406,35478.77734375,9.0,0.0,0.0,41.086204528808594,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
31.595945358276367,118104.84375,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
41.862247467041016,170537.328125,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
46.890201568603516,36506.33203125,9.0,1218.873046875,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
37.39375305175781,180950.546875,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
48.286094665527344,509404.0,11.0,0.0,0.0,43.21524429321289,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
32.640045166015625,125779.3515625,13.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
49.22822570800781,134277.953125,10.0,2987.864501953125,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
34.02012634277344,455197.0,9.0,0.0,1880.6173095703125,44.83220291137695,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
48.874874114990234,162914.8125,9.0,0.0,0.0,58.50010299682617,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
47.69096755981445,300638.0625,14.0,4137.6357421875,0.0,50.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
50.457618713378906,143814.4375,14.999999046325684,0.0,0.0,39.346256256103516,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
31.92081069946289,171409.234375,13.0,0.0,1852.2760009765625,49.604061126708984,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
46.0,144009.890625,9.0,0.0,0.0,41.549808502197266,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
33.37059783935547,122220.6875,14.999999046325684,0.0,0.0,60.92649459838867,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
34.0,184422.40625,13.0,0.0,1977.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.591941833496094,200074.609375,14.0,0.0,0.0,43.52014923095703,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
43.72788619995117,147557.5,13.0,1884.501220703125,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,Philippines,1
51.61200714111328,242647.34375,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,1
52.30073165893555,249692.0625,11.0,723.2772827148438,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
50.11426544189453,135137.578125,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
45.692138671875,59750.42578125,13.0,7657.98193359375,0.0,45.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,131619.8125,9.0,10760.3876953125,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,1
33.01338577270508,180666.0625,9.0,0.0,0.0,52.53346252441406,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
46.17566680908203,124695.7890625,14.0,0.0,0.0,37.47299575805664,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
52.99553298950195,196574.96875,14.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
49.80806350708008,96347.359375,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
45.323753356933594,237916.953125,12.0,0.0,0.0,45.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
29.150480270385742,207055.15625,9.143810272216797,99999.0,0.0,37.12379837036133,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
42.643375396728516,185200.6875,14.0,0.0,0.0,43.56625747680664,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
49.815059661865234,169224.71875,14.999999046325684,0.0,2415.0,60.924713134765625,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
72.67784881591797,84314.859375,14.432214736938477,8103.185546875,0.0,7.728859901428223,nan,Bachelors,Married-civ-spouse,nan,Husband,White,Male,United-States,1
34.213314056396484,60427.87109375,14.999999046325684,0.0,0.0,41.38858413696289,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
61.15217208862305,218709.5,14.847827911376953,0.0,0.0,38.47828674316406,nan,Prof-school,Married-civ-spouse,nan,Husband,White,Male,United-States,1
47.75953674316406,179614.65625,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
49.704715728759766,94111.1328125,13.0,0.0,0.0,45.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
43.999996185302734,175969.53125,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
25.320520401000977,182382.90625,9.301865577697754,99999.0,0.0,36.98134231567383,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,1
52.65755844116211,172320.578125,16.0,0.0,1941.8634033203125,59.68488311767578,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
60.32194900512695,242637.859375,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
38.62546920776367,170168.703125,13.0,6248.30126953125,0.0,19.250938415527344,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
43.341373443603516,187407.078125,14.0,0.0,0.0,40.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
46.27564239501953,246329.421875,10.0,5188.6787109375,0.0,38.551292419433594,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
30.695175170898438,166916.28125,13.0,2672.258056640625,0.0,53.042762756347656,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
47.877281188964844,158437.859375,13.969321250915527,0.0,0.0,40.0,Private,Masters,Widowed,Exec-managerial,Unmarried,White,Female,United-States,1
56.49559783935547,283831.9375,9.0,613.5223388671875,0.0,48.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
43.0,134965.109375,9.0,0.0,0.0,46.37769317626953,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
35.843528747558594,212457.828125,13.0,4565.80712890625,0.0,43.072547912597656,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,1
54.18460464477539,104461.2265625,16.0,0.0,1977.0,50.92302322387695,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
44.44453811645508,186406.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
38.69860076904297,363843.40625,10.150699615478516,1298.1285400390625,0.0,45.0,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,1
45.40678024291992,157970.9375,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
49.28953552246094,127765.6875,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
45.82654571533203,197273.203125,13.0,99999.0,0.0,51.08848190307617,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.68302917480469,207269.703125,14.0,0.0,1977.0,60.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.595645904541016,169840.40625,10.0,4131.1357421875,0.0,40.8087043762207,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
34.500274658203125,237488.875,9.0,7298.00048828125,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
25.907400131225586,179752.09375,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
36.70209884643555,72860.1484375,14.0,0.0,0.0,62.836830139160156,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
27.940364837646484,130821.3515625,11.653414726257324,27828.001953125,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,1
25.86345863342285,63233.46484375,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,1
48.0,130449.703125,14.0,0.0,0.0,36.87709045410156,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.0,134796.609375,14.0,0.0,0.0,50.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
60.720184326171875,55502.99609375,9.0,0.0,0.0,48.19953155517578,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,1
44.28411865234375,221744.0625,13.357940673828125,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China,1
27.705825805664062,83217.3203125,13.0,0.0,0.0,43.52912902832031,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
