fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
8.194289207458496,0.15708422660827637,0.5399028062820435,2.0999999046325684,0.04399999976158142,9.317840576171875,97.13580322265625,0.9942982196807861,2.9294464588165283,0.5799999833106995,10.0,m34
5.954328536987305,0.4865526556968689,0.23999999463558197,1.2000000476837158,0.05299999937415123,25.0,163.06129455566406,0.9922393560409546,3.409630298614502,0.4399999976158142,10.463337898254395,m34
7.300000190734863,0.18000000715255737,0.362824022769928,7.632965087890625,0.0430000014603138,17.0,128.41514587402344,0.9930938482284546,3.059999942779541,0.3799999952316284,11.12434196472168,m34
7.699999809265137,0.25999999046325684,0.4460921287536621,1.0,0.04600000008940697,25.0,160.96714782714844,0.9921979308128357,2.990000009536743,0.33000001311302185,10.157024383544922,m34
7.400000095367432,0.3199999928474426,0.3799999952316284,10.797897338867188,0.04399999976158142,26.0,138.6662139892578,0.9955000281333923,3.1501314640045166,0.5,10.600000381469727,m34
6.5,0.3494652211666107,0.49000000953674316,1.0615876913070679,0.041999999433755875,6.0,118.5868148803711,0.9910575747489929,3.2200000286102295,0.40612730383872986,11.0,m34
8.94509220123291,0.693026602268219,0.17075061798095703,2.0,0.08599147945642471,10.0,37.04477310180664,0.9964414238929749,3.2799999713897705,0.5523084998130798,9.899999618530273,m34
7.300000190734863,0.20516900718212128,0.3199999928474426,1.2000000476837158,0.03700000047683716,15.0,56.775245666503906,0.9895201325416565,2.985316514968872,0.42032408714294434,12.399999618530273,m34
7.199999809265137,0.25999999046325684,0.5382101535797119,6.927255153656006,0.07272298634052277,29.0,144.6304473876953,0.9948074817657471,3.109999895095825,0.6600000262260437,10.622176170349121,m34
6.599999904632568,0.17135873436927795,0.38639649748802185,1.365744948387146,0.050999999046325684,10.0,106.55484771728516,0.9905989766120911,3.032264471054077,0.5,12.100000381469727,m34
6.642986297607422,0.3799999952316284,0.36000001430511475,5.778393745422363,0.06525196880102158,51.85129928588867,208.67514038085938,0.9960020780563354,3.4488697052001953,0.5899999737739563,8.899999618530273,m34
7.5,0.3199999928474426,0.36000001430511475,0.7785757780075073,0.029999999329447746,11.989644050598145,35.29716110229492,0.9914434552192688,3.0799999237060547,0.3400000035762787,9.899999618530273,m34
9.280029296875,0.8513209819793701,0.01118412334471941,2.234412431716919,0.08873853087425232,9.0,17.937667846679688,0.9964566230773926,3.200000047683716,0.5,10.300000190734863,m34
7.199999809265137,0.20999999344348907,0.49000000953674316,13.136758804321289,0.050999999046325684,38.0,117.7172622680664,0.9957154989242554,2.990000009536743,0.3400000035762787,11.699999809265137,m34
6.5,0.25999999046325684,0.28999999165534973,1.2999999523162842,0.0584370493888855,42.0,203.927734375,0.9928140044212341,3.2113101482391357,0.47999998927116394,10.04664134979248,m34
7.099999904632568,0.5835100412368774,0.050034914165735245,10.543375015258789,0.07800000160932541,9.0,43.01868438720703,0.9951202273368835,3.0,0.33000001311302185,10.283268928527832,m34
5.852787971496582,0.6404441595077515,0.0,1.400653600692749,0.0708841010928154,19.734920501708984,81.35621643066406,0.9927191734313965,3.359999895095825,0.5,9.699999809265137,m34
7.400000095367432,0.25,0.27000001072883606,1.100000023841858,0.03799999877810478,14.007527351379395,76.3390884399414,0.9909518361091614,3.100675106048584,0.4449906051158905,11.28204345703125,m34
6.599999904632568,0.37849190831184387,0.25,1.600000023841858,0.0372004471719265,6.116563320159912,46.7989387512207,0.9902657270431519,3.2163848876953125,0.49000000953674316,12.399999618530273,m34
6.300000190734863,0.3350333869457245,0.636290431022644,8.87861442565918,0.04500000178813934,46.84183883666992,156.43923950195312,0.9952159523963928,3.0644376277923584,0.3700000047683716,8.722860336303711,m34
6.505207061767578,0.38999998569488525,0.33000001311302185,8.870573997497559,0.05400000140070915,30.0,196.3430633544922,0.9962000250816345,3.299999952316284,0.44999998807907104,9.5,m34
7.199999809265137,0.23999999463558197,0.2800000011920929,7.343705654144287,0.05000000074505806,52.70714569091797,209.49171447753906,0.9939800500869751,3.2200000286102295,0.46000000834465027,11.048033714294434,m34
6.800000190734863,0.2800000011920929,0.335753470659256,6.262322425842285,0.07363484799861908,46.885372161865234,202.85826110839844,0.9956410527229309,3.3399999141693115,0.5600000023841858,10.089238166809082,m34
7.199999809265137,0.7023099660873413,0.0,1.899999976158142,0.08624392747879028,12.0,17.052997589111328,0.9948133826255798,3.3935904502868652,0.5599057078361511,11.0,m34
7.300000190734863,0.5965112447738647,0.2199999988079071,1.7000000476837158,0.0560000017285347,3.8592584133148193,10.732427597045898,0.9962220788002014,3.372103691101074,0.6399999856948853,9.5,m34
6.689319610595703,0.695762574672699,0.0,1.4464364051818848,0.06255102902650833,6.0,14.455476760864258,0.9934797883033752,3.390000104904175,0.5281515717506409,10.800000190734863,m34
7.0,0.44984275102615356,0.49000000953674316,7.136695861816406,0.03799999877810478,29.43218231201172,150.71694946289062,0.9939090013504028,3.035663366317749,0.46000000834465027,10.300000190734863,m34
8.357015609741211,0.3960307538509369,0.47801291942596436,1.600000023841858,0.05000000074505806,12.0,128.45960998535156,0.9950613379478455,3.190000057220459,0.43308213353157043,9.199999809265137,m34
10.29330825805664,0.30000001192092896,0.3700000047683716,1.1204338073730469,0.04800000041723251,31.99972152709961,120.0,0.993119478225708,2.984278917312622,0.38999998569488525,9.564230918884277,m34
6.199999809265137,0.47652333974838257,0.20807093381881714,2.755557060241699,0.058227308094501495,22.39042091369629,181.88076782226562,0.9937533736228943,3.2300000190734863,0.6401188373565674,10.800000190734863,m34
8.326421737670898,0.28999999165534973,0.1894691437482834,1.2323580980300903,0.05400000140070915,4.411828994750977,108.6248779296875,0.9927796721458435,3.0161736011505127,0.4099999964237213,9.300000190734863,m34
7.199999809265137,0.25,0.2800000011920929,1.2000000476837158,0.0430000014603138,25.0,134.6846923828125,0.9907870292663574,3.0735061168670654,0.4300000071525574,11.681042671203613,m34
6.400000095367432,0.25,0.3199999928474426,6.541434288024902,0.02800000086426735,11.576942443847656,60.33484649658203,0.9915923476219177,3.369999885559082,0.47999998927116394,12.613855361938477,m34
6.699999809265137,0.5919709205627441,0.006976873613893986,1.899999976158142,0.07364965230226517,6.863912105560303,31.346826553344727,0.9930830597877502,3.1289987564086914,0.3807249665260315,9.300000190734863,m34
6.5,0.2800000011920929,0.25850147008895874,1.899999976158142,0.05000000074505806,29.0,184.20655822753906,0.9950963258743286,3.507962465286255,0.5600000023841858,9.5,m34
6.900000095367432,0.1899999976158142,0.2800000011920929,2.057506561279297,0.029999999329447746,53.3912467956543,193.29603576660156,0.9917986392974854,3.1500000953674316,0.6000000238418579,11.300000190734863,m34
6.8778204917907715,0.6044644713401794,0.4399999976158142,13.297621726989746,0.07962530106306076,56.19388198852539,201.15267944335938,0.9986000061035156,3.096604347229004,0.5099999904632568,9.30854606628418,m34
7.6675496101379395,0.6622812151908875,0.0802173763513565,2.0,0.088551826775074,14.776764869689941,46.53894805908203,0.9960972666740417,3.4064154624938965,0.5400000214576721,9.699999809265137,m34
6.599999904632568,0.2800000011920929,0.18662002682685852,1.4591379165649414,0.04500000178813934,53.308040618896484,202.59228515625,0.992708683013916,3.180000066757202,0.5099999904632568,10.399999618530273,m34
8.679675102233887,0.6516242027282715,0.7341718077659607,2.5999999046325684,0.6097972989082336,44.0,42.33013916015625,0.9974686503410339,2.9001564979553223,1.3016977310180664,9.273176193237305,m34
6.300000190734863,0.5924162864685059,0.0,1.149241328239441,0.04399999976158142,51.0,145.52891540527344,0.991999089717865,3.2547085285186768,0.4300000071525574,10.399999618530273,m34
6.199999809265137,0.27000001072883606,0.36278510093688965,1.1549160480499268,0.03799999877810478,14.0,68.17729949951172,0.9895148277282715,3.049999952316284,0.3499999940395355,12.300000190734863,m34
6.699999809265137,0.38999998569488525,0.49000000953674316,5.613427639007568,0.07190471887588501,39.0,213.44998168945312,0.9955899715423584,3.223834753036499,0.49000000953674316,9.5,m34
6.900000095367432,0.28999999165534973,0.27000001072883606,2.5999999046325684,0.03799999877810478,19.0,148.1822052001953,0.9919737577438354,3.468116283416748,0.5600000023841858,11.564406394958496,m34
7.2751336097717285,0.27000001072883606,0.24758343398571014,12.98357105255127,0.0640903115272522,38.0,178.0272979736328,0.9975979328155518,3.180000066757202,0.4399999976158142,9.0,m34
6.800000190734863,0.20999999344348907,0.19669556617736816,1.600000023841858,0.041999999433755875,19.0,96.6331558227539,0.9931227564811707,3.2439746856689453,0.41999998688697815,9.100000381469727,m34
8.013632774353027,0.23999999463558197,0.3499999940395355,10.776690483093262,0.05820291489362717,52.50017547607422,189.3904266357422,0.997408390045166,3.200000047683716,0.47999998927116394,9.699999809265137,m34
8.489998817443848,0.8142130374908447,0.00928102433681488,1.7000000476837158,0.07876268029212952,5.0,12.52048397064209,0.9963973760604858,3.259999990463257,0.5255860686302185,9.0,m34
7.199999809265137,0.7401872873306274,0.12244043499231339,4.980044364929199,0.08399999886751175,11.627466201782227,22.042827606201172,0.9947828650474548,3.224074125289917,0.3799999952316284,9.399999618530273,m34
8.261848449707031,0.4399999976158142,0.5833604335784912,8.30370044708252,0.05000000074505806,41.0,164.8536834716797,0.9964231252670288,3.049999952316284,0.38999998569488525,9.167821884155273,m34
6.099999904632568,0.6536045670509338,0.0,1.0,0.03799999877810478,27.329147338867188,145.3201904296875,0.9927008152008057,3.3399999141693115,0.39703479409217834,9.399999618530273,m34
6.6479339599609375,0.3100000023841858,0.3100000023841858,1.7780288457870483,0.03400000184774399,14.0,106.01790618896484,0.9896378517150879,3.069999933242798,0.3400000035762787,12.746330261230469,m34
7.0,0.27000001072883606,0.27000001072883606,3.1176931858062744,0.07171105593442917,23.0,100.47577667236328,0.9921477437019348,3.1426000595092773,0.5199999809265137,11.0,m34
6.276014804840088,0.5641031861305237,0.27000001072883606,1.7999999523162842,0.050999999046325684,3.5300097465515137,28.002389907836914,0.9909408688545227,3.1600000858306885,0.4665287733078003,12.225268363952637,m34
7.699999809265137,0.4300000071525574,0.3199999928474426,9.716442108154297,0.06466053426265717,23.292116165161133,201.51171875,0.997351348400116,3.180000066757202,0.5299999713897705,9.5,m34
7.300000190734863,0.6358463764190674,0.16915175318717957,2.9913430213928223,0.16032247245311737,10.0,70.93296813964844,0.9972524642944336,3.369999885559082,0.6000000238418579,9.5,m34
7.481241226196289,0.476939857006073,0.550839900970459,2.0901970863342285,0.08110132813453674,34.0,180.49517822265625,0.9957807064056396,3.1705780029296875,0.6000000238418579,8.800000190734863,m34
6.749625205993652,0.25999999046325684,0.2800000011920929,8.391282081604004,0.06888177990913391,50.737613677978516,221.1920623779297,0.9960081577301025,3.2200000286102295,0.5299999713897705,9.21867561340332,m34
6.55717658996582,0.7165432572364807,0.0,1.5,0.04100000113248825,9.0,20.791732788085938,0.9919806122779846,3.2823476791381836,0.41999998688697815,10.699999809265137,m34
6.0,0.4073328375816345,0.3199999928474426,6.69076681137085,0.04699999839067459,16.0,100.41520690917969,0.9930049777030945,3.200000047683716,0.44665050506591797,10.862998008728027,m34
10.133930206298828,0.6457750201225281,0.5285181999206543,2.0999999046325684,0.09458606690168381,4.1550445556640625,31.243988037109375,0.9980027079582214,3.130000114440918,0.8479716181755066,10.23366928100586,m34
7.199999809265137,0.30000001192092896,0.28999999165534973,8.515267372131348,0.04899999871850014,64.59517669677734,204.0939483642578,0.995608925819397,3.140000104904175,0.49050793051719666,9.5,m34
5.666845321655273,0.49384015798568726,0.1500389575958252,2.9000000953674316,0.039000000804662704,20.0,91.3035659790039,0.9931719303131104,3.414363145828247,0.5309271216392517,9.800000190734863,m34
6.800000190734863,0.33000001311302185,0.1899999976158142,3.9963557720184326,0.053081102669239044,27.97759246826172,183.99868774414062,0.9939161539077759,3.1600000858306885,0.5400000214576721,9.100000381469727,m34
6.900000095367432,0.23000000417232513,0.28999999165534973,11.048382759094238,0.06046328321099281,51.0,205.62518310546875,0.9963899850845337,3.0399999618530273,0.49000000953674316,9.199999809265137,m34
6.0,0.5390588045120239,0.15262074768543243,1.100000023841858,0.03700000047683716,21.0,71.95166015625,0.9928586483001709,3.299999952316284,0.43203845620155334,8.800000190734863,m34
7.0,0.25999999046325684,0.28999999165534973,1.600000023841858,0.04600000008940697,20.0,112.4629135131836,0.9929412007331848,3.381603479385376,0.46000000834465027,9.90453815460205,m34
7.734457969665527,0.6483233571052551,0.012960102409124374,1.5,0.07353197038173676,38.858463287353516,146.6830291748047,0.9944316744804382,3.2200000286102295,0.49000000953674316,9.399999618530273,m34
5.900000095367432,0.3012821674346924,0.12004537135362625,1.2999999523162842,0.03999999910593033,7.460104465484619,77.11717224121094,0.9910362362861633,3.3297319412231445,0.3569493293762207,11.199999809265137,m34
6.400000095367432,0.30000001192092896,0.214758038520813,1.2689828872680664,0.07646258920431137,23.0,109.1671142578125,0.9931760430335999,3.4000000953674316,0.5099999904632568,9.39078426361084,m34
8.300000190734863,0.24408955872058868,0.36000001430511475,1.5,0.05400000140070915,37.0,87.23815155029297,0.99400395154953,3.2300000190734863,0.7376811504364014,9.786759376525879,m34
7.5,0.2800000011920929,0.3199999928474426,6.281909465789795,0.04899999871850014,28.0,136.8057098388672,0.9930539131164551,3.0657975673675537,0.550000011920929,11.399999618530273,m34
6.800000190734863,0.23999999463558197,0.30000001192092896,2.1807291507720947,0.0352192185819149,265.94586181640625,213.92245483398438,0.9951069951057434,3.4195826053619385,0.6626450419425964,9.759570121765137,m34
6.599999904632568,0.581648588180542,0.28999999165534973,11.187685012817383,0.08399999886751175,52.92592239379883,211.95448303222656,0.9971827864646912,3.190000057220459,0.49000000953674316,9.100000381469727,m34
6.907467842102051,0.43625661730766296,0.20999999344348907,2.0999999046325684,0.08133237808942795,5.381843566894531,67.7789535522461,0.9926064014434814,3.200000047683716,0.4000000059604645,10.005413055419922,m34
6.400000095367432,0.36000001430511475,0.09803079068660736,7.629981517791748,0.06677161902189255,7.054366588592529,70.64894104003906,0.9936171770095825,3.0299999713897705,0.44999998807907104,9.699999809265137,m34
8.300000190734863,0.8495184779167175,0.0,1.600000023841858,0.0848967656493187,8.0,28.427858352661133,0.9957642555236816,3.2955055236816406,0.5199999809265137,9.5,m34
6.5,0.25999999046325684,0.2239305078983307,2.4726972579956055,0.07176503539085388,68.69989013671875,200.03598022460938,0.9942182302474976,3.4504506587982178,0.6424018740653992,9.899999618530273,m34
8.0,0.707953155040741,0.0,1.7999999523162842,0.18993523716926575,5.400246620178223,24.458553314208984,0.995948314666748,3.390000104904175,0.6865708231925964,10.0,m34
6.596276760101318,0.630893349647522,0.27000001072883606,1.2132294178009033,0.0350651815533638,4.960019588470459,28.194358825683594,0.9903846979141235,3.2300000190734863,0.41999998688697815,12.866401672363281,m34
7.099999904632568,0.28999999165534973,0.5117477178573608,11.308876991271973,0.04897176846861839,22.0,111.0,0.9956884980201721,3.0163114070892334,0.4699999988079071,10.5,m34
5.851081848144531,0.7007001638412476,0.0,1.7000000476837158,0.05700000002980232,15.0,61.05641555786133,0.9929942488670349,3.4659841060638428,0.9154773950576782,11.5,m34
6.699999809265137,0.3381730020046234,0.25999999046325684,4.004550457000732,0.03999999910593033,246.91456604003906,223.18325805664062,0.9923720359802246,3.2699999809265137,0.4668585956096649,10.5,m34
8.732525825500488,0.23999999463558197,0.311274915933609,2.299999952316284,0.04399999976158142,6.0,124.4287338256836,0.993411660194397,3.003612995147705,0.4699999988079071,10.899999618530273,m34
7.099999904632568,0.5193031430244446,0.0980195626616478,7.71894645690918,0.05041550099849701,23.0,147.7023162841797,0.9961218237876892,3.0625295639038086,0.3400000035762787,9.199999809265137,m34
9.387161254882812,0.23000000417232513,0.33000001311302185,9.772087097167969,0.04500000178813934,21.711822509765625,101.2392807006836,0.9957554340362549,2.953537702560425,0.35743606090545654,10.300000190734863,m34
7.0,0.6730445027351379,0.0,1.5597991943359375,0.06891155987977982,10.437079429626465,23.57845687866211,0.9936009049415588,3.390000104904175,0.550000011920929,10.504558563232422,m34
8.300000190734863,0.25,0.3499999940395355,7.989776134490967,0.04899999871850014,27.0,98.30398559570312,0.993648111820221,3.0171217918395996,0.3799999952316284,10.800000190734863,m34
6.099999904632568,0.581051766872406,0.2340453863143921,1.317379117012024,0.0415094830095768,18.0,104.84648895263672,0.9924164414405823,3.4000000953674316,0.4242236316204071,9.800000190734863,m34
6.5,0.6692246198654175,0.2800000011920929,1.899999976158142,0.07032858580350876,8.0,92.37591552734375,0.9929910898208618,3.2300000190734863,0.4446902871131897,10.0,m34
8.399999618530273,0.22400538623332977,0.3435460329055786,1.600000023841858,0.06015642359852791,13.0,115.89335632324219,0.9927464127540588,3.259999990463257,0.5799999833106995,11.100000381469727,m34
8.725778579711914,0.5077219605445862,0.49000000953674316,1.00365149974823,0.04127947613596916,13.0,48.51401138305664,0.9917631149291992,3.006622552871704,0.36000001430511475,11.035776138305664,m34
7.800000190734863,0.5861759781837463,0.4521458148956299,5.631669998168945,0.058554697781801224,22.0,177.99205017089844,0.9955915808677673,3.0799999237060547,0.550000011920929,9.274477005004883,m34
7.199999809265137,0.1599999964237213,0.36000001430511475,2.5999999046325684,0.04600000008940697,34.0,108.5180435180664,0.9924939274787903,3.259999990463257,0.44999998807907104,10.100000381469727,m34
7.300000190734863,0.4099999964237213,0.1899999976158142,6.768040657043457,0.05400000140070915,38.64273452758789,169.04913330078125,0.9949570298194885,3.0999999046325684,0.46000000834465027,10.100000381469727,m34
7.400000095367432,0.6791613698005676,0.0,1.248529076576233,0.08921771496534348,11.309624671936035,23.100847244262695,0.9957993030548096,3.394010066986084,0.6000000238418579,9.800000190734863,m34
5.699999809265137,0.7481749057769775,0.09309176355600357,2.299999952316284,0.1542035937309265,16.0,27.30373191833496,0.9937613010406494,3.5384256839752197,0.6299999952316284,11.199999809265137,m34
6.115720272064209,0.4350084066390991,0.09474223852157593,5.185225963592529,0.043145373463630676,8.257564544677734,106.6815185546875,0.9941414594650269,3.307488441467285,0.4300000071525574,8.899999618530273,m34
8.424637794494629,0.699632465839386,0.23999999463558197,1.7999999523162842,0.08911623060703278,10.0,26.40213394165039,0.9980180859565735,3.190000057220459,0.838910698890686,9.300000190734863,m34
6.400000095367432,0.17000000178813934,0.30000001192092896,1.2322248220443726,0.04541661962866783,24.652950286865234,172.5501708984375,0.9927798509597778,3.2899999618530273,0.41999998688697815,9.600000381469727,m34
7.800000190734863,0.27000001072883606,0.30000001192092896,2.200000047683716,0.03799999877810478,48.825660705566406,193.5945281982422,0.9932184219360352,3.2899999618530273,0.5199999809265137,10.5,m34
6.300000190734863,0.6708526611328125,0.0,1.0,0.03999999910593033,31.839914321899414,135.12240600585938,0.9919710755348206,3.180000066757202,0.4189596474170685,9.899999618530273,m34
7.300000190734863,0.6092076301574707,0.23999999463558197,5.106307029724121,0.03200000151991844,21.0,64.47480010986328,0.9930112957954407,3.069999933242798,0.26173120737075806,9.300000190734863,m34
7.900000095367432,0.796160876750946,0.0,2.3935086727142334,0.077387236058712,38.0,91.86781311035156,0.9956251978874207,3.309999942779541,0.5099999904632568,10.202922821044922,m34
8.300000190734863,0.27000001072883606,0.30000001192092896,2.200000047683716,0.015947071835398674,27.0,34.844947814941406,0.9898808598518372,2.8795278072357178,0.32105377316474915,12.847936630249023,m34
7.599999904632568,0.7600141167640686,0.044475726783275604,1.7705659866333008,0.07710228860378265,3.6260693073272705,13.10413646697998,0.9957780838012695,3.3110270500183105,0.5899999737739563,9.5,m34
6.199999809265137,0.3400000035762787,0.28999999165534973,9.941909790039062,0.046117473393678665,10.842996597290039,45.87718963623047,0.9936133623123169,3.4695324897766113,0.5600000023841858,11.969513893127441,m34
6.800000190734863,0.4863162934780121,0.2734975814819336,3.537201166152954,0.04888307675719261,2.796207904815674,66.19927215576172,0.9937968850135803,3.0999999046325684,0.44999998807907104,9.5,m34
6.800000190734863,0.1599999964237213,0.36000001430511475,1.2000000476837158,0.035999998450279236,13.0,65.0864486694336,0.9916626811027527,3.1055331230163574,0.6880634427070618,10.0,m34
7.400000095367432,0.6719931364059448,0.46000000834465027,15.406566619873047,0.08600685000419617,51.46714782714844,202.80575561523438,0.9986000061035156,3.033163070678711,0.5281727313995361,10.0,m34
6.298841953277588,0.2199999988079071,0.2199999988079071,13.068069458007812,0.05299999937415123,44.0244026184082,145.46331787109375,0.9966974854469299,3.1600000858306885,0.38999998569488525,9.5,m34
8.399999618530273,0.4687822759151459,0.5267478823661804,1.899999976158142,0.06279177218675613,6.290949821472168,193.3566131591797,0.9950559735298157,3.0952608585357666,0.5899999737739563,9.600000381469727,m34
7.0,0.5716190338134766,0.12742239236831665,8.451048851013184,0.06643405556678772,18.0,126.27405548095703,0.9964810609817505,3.3382439613342285,0.3946942985057831,9.399999618530273,m34
6.300000190734863,0.36000001430511475,0.3342101275920868,3.297485113143921,0.059980180114507675,40.23591613769531,128.0,0.9943844676017761,3.4922327995300293,0.6000000238418579,10.0,m34
8.100000381469727,0.5,0.5316401720046997,12.788318634033203,0.05684966221451759,47.16317367553711,191.29100036621094,0.9978878498077393,3.109999895095825,0.5600000023841858,9.5,m34
10.397499084472656,0.575056254863739,0.6643756628036499,3.629321813583374,0.5550988912582397,43.60297775268555,41.77397918701172,1.0009022951126099,2.769829034805298,0.9928172826766968,9.199999809265137,m34
7.0,0.38790297508239746,0.3499999940395355,2.4000000953674316,0.039000000804662704,12.0,66.926513671875,0.9906252026557922,3.143956184387207,0.5199999809265137,12.600000381469727,m34
7.199999809265137,0.5840667486190796,0.10911042988300323,6.785682678222656,0.044467486441135406,5.0,44.548439025878906,0.9948203563690186,3.119999885559082,0.3400000035762787,8.807723045349121,m34
7.400000095367432,0.7914472222328186,0.0,1.7999999523162842,0.08174211531877518,23.0,53.747066497802734,0.9946464896202087,3.380000114440918,0.49000000953674316,9.94750690460205,m34
7.800000190734863,0.2800000011920929,0.48552125692367554,15.338147163391113,0.07800000160932541,55.837825775146484,192.7744903564453,0.9986190795898438,2.97013521194458,0.5941553115844727,9.5,m34
7.599999904632568,0.44671526551246643,0.49000000953674316,10.679922103881836,0.09840390831232071,59.797393798828125,197.47549438476562,0.9972916841506958,2.9966647624969482,0.5,9.25362491607666,m34
10.724560737609863,0.7973644137382507,0.22547833621501923,2.700000047683716,0.12079682946205139,14.0,45.82994079589844,0.9994591474533081,3.3206875324249268,0.5,10.027018547058105,m34
6.699999809265137,0.36000001430511475,0.6752517819404602,6.287200450897217,0.03400000184774399,23.0,109.45391845703125,0.9908499121665955,3.006791591644287,0.7318676114082336,12.391194343566895,m34
7.433164596557617,0.3199999928474426,0.08604888617992401,1.238756775856018,0.06001466140151024,41.111358642578125,138.60777282714844,0.9924960136413574,3.180000066757202,0.5,10.102326393127441,m34
6.5,0.7228488922119141,0.0,1.5,0.099090576171875,8.0,16.98512840270996,0.9943153262138367,3.3499999046325684,0.5099999904632568,10.5,m34
6.099999904632568,0.3199999928474426,0.23999999463558197,1.2999999523162842,0.05576629936695099,6.0,113.27629852294922,0.9927011132240295,3.2799999713897705,0.3799999952316284,10.0,m34
7.300000190734863,0.4448809027671814,0.367724746465683,9.164042472839355,0.04699999839067459,46.389915466308594,188.86573791503906,0.9974532127380371,3.0799999237060547,0.5099999904632568,8.899999618530273,m34
8.34981632232666,0.3371724486351013,0.30000001192092896,1.2000000476837158,0.05686712637543678,39.82778549194336,143.01162719726562,0.9938830733299255,3.2826030254364014,0.46000000834465027,9.199999809265137,m34
6.099999904632568,0.25,0.25,2.7750484943389893,0.05900000035762787,67.27898406982422,208.63592529296875,0.9928641319274902,3.3993871212005615,0.6800000071525574,10.100000381469727,m34
6.400000095367432,0.5569493174552917,0.014790967106819153,2.0999999046325684,0.04623766243457794,22.0,78.27410888671875,0.9946924448013306,3.2799999713897705,0.3753768801689148,8.224422454833984,m34
6.199999809265137,0.4760289788246155,0.2478492259979248,5.054331302642822,0.041524071246385574,18.030101776123047,104.52574157714844,0.9934617280960083,3.2200000286102295,0.4699999988079071,9.699999809265137,m34
7.300000190734863,0.6803597807884216,0.0026098352391272783,1.2999999523162842,0.06218569725751877,6.0,76.84791564941406,0.9940837621688843,3.1600000858306885,0.48701566457748413,9.399999618530273,m34
6.5,0.28999999165534973,0.357330322265625,5.017345428466797,0.030154656618833542,36.0,190.4040069580078,0.9924376010894775,3.109999895095825,0.40186625719070435,10.600000381469727,m34
