CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
832.7675,30.0,6.0,101439.76,5562.868,France,Female,1,1,0,1
629.36316,39.0,7.0,0.0,11395.936,France,Male,1,0,1,1
626.9462,36.0,3.0,141022.19,44297.62,France,Female,1,1,0,1
709.68384,32.0,9.0,118570.96,191356.64,Germany,Female,1,1,1,1
850.0,39.0,7.0,105952.89,141532.58,France,Female,1,1,1,1
542.66125,33.0,3.0,107708.0,163484.89,Spain,Male,1,1,0,1
845.2186,42.0,1.0,101353.05,33165.72,Germany,Male,1,0,1,1
646.0,48.521797,6.0,119833.72,65205.934,France,Male,1,0,0,1
500.33292,46.0,5.0,102591.79,175943.3,Germany,Female,2,1,1,1
813.5703,35.0,4.0,98333.11,181753.05,Germany,Female,1,1,0,1
670.2431,38.25622,7.0,98049.85,89020.695,Germany,Female,2,0,0,1
609.0496,44.0,6.0,82264.52,181581.28,France,Male,3,0,0,1
742.3349,52.93266,4.0,122232.7,33825.332,Germany,Male,1,0,0,1
646.66376,34.0,2.0,125257.17,59489.344,Germany,Male,1,0,1,1
850.0,43.0,6.0,0.0,186510.34,France,Female,1,1,0,1
604.0462,49.01119,6.0,0.0,16254.299,Spain,Female,1,1,0,1
690.1942,44.0,0.0,0.0,195291.2,Spain,Male,1,1,0,1
550.0283,25.0,0.0,71410.09,109584.45,France,Female,1,0,1,1
558.0195,64.44798,4.0,175720.3,102201.69,Spain,Female,1,0,1,1
565.4484,51.0,9.0,135603.84,145424.75,Germany,Female,1,1,1,1
794.9008,38.0,3.0,0.0,164566.23,France,Female,3,0,0,1
665.2165,53.169117,10.0,0.0,138007.94,Spain,Female,1,1,1,1
626.79706,49.844303,2.0,97246.82,83327.75,France,Female,1,1,0,1
556.17725,44.0,4.0,69347.89,27052.74,France,Male,1,1,0,1
692.97327,46.0,4.0,78565.71,108874.04,Germany,Male,3,0,0,1
678.39966,37.0,1.0,0.0,79469.734,France,Male,2,1,0,1
598.9231,65.000694,6.0,115334.69,28426.846,Germany,Female,1,1,1,1
703.5915,46.0,10.0,150990.34,22849.121,France,Male,1,0,0,1
729.8583,44.0,4.0,0.0,193140.11,France,Female,2,1,0,1
661.4468,32.0,3.0,111749.58,24403.64,Germany,Male,1,1,0,1
502.54572,37.0,4.0,123661.125,113680.14,France,Male,2,1,0,1
563.22797,47.0,6.0,131767.38,197438.28,Germany,Female,1,1,0,1
547.47626,41.0,4.0,133427.48,21224.107,France,Female,1,1,0,1
587.53094,60.104103,8.0,118825.08,178266.58,France,Female,2,1,0,1
567.32605,41.0,0.0,139833.23,116894.03,Germany,Female,1,1,1,1
567.29266,51.0,7.0,0.0,145322.81,France,Female,3,1,1,1
467.96265,40.0,6.0,0.0,187915.89,Spain,Male,1,0,0,1
659.2121,33.0,7.0,114560.16,177208.58,Germany,Male,3,1,1,1
825.95953,62.42119,5.0,145275.44,173232.45,Spain,Male,3,0,0,1
785.6522,52.833565,10.0,121450.75,66751.266,France,Female,3,0,1,1
646.03784,55.0,7.0,125214.12,190429.11,Germany,Female,4,0,0,1
613.2454,58.0,7.0,95005.06,192470.73,Germany,Female,3,1,0,1
681.2972,39.0,8.0,143510.42,30921.686,France,Male,1,0,0,1
641.4082,39.0,4.0,0.0,57435.09,France,Male,2,1,0,1
747.74725,37.0,5.0,110992.2,99047.21,France,Female,1,0,0,1
749.6776,60.049908,2.0,128357.625,195674.92,France,Male,1,0,1,1
773.8366,51.0,1.0,105064.625,196676.2,France,Male,2,1,0,1
755.2417,33.0,10.0,118981.05,180399.03,Germany,Female,1,1,0,1
608.67004,48.0,0.0,127686.625,48188.582,Germany,Female,1,1,0,1
642.6589,46.0,1.9746054,138177.25,99122.27,Germany,Male,1,0,0,1
662.18713,51.0,3.0,124582.19,157360.53,Germany,Female,2,1,0,1
682.30707,56.0,1.0,0.0,62939.984,Spain,Female,1,1,0,1
812.1756,33.0,3.0,122119.516,122524.805,Germany,Female,1,1,1,1
724.8692,45.470543,5.0,136483.66,77394.66,Germany,Male,1,0,1,1
812.5126,63.672726,2.0,93949.54,175879.42,France,Female,1,0,0,1
798.30505,55.921867,9.996243,133434.5,186869.55,Germany,Male,1,1,0,1
850.0,43.0,0.0,134083.33,138657.03,Spain,Female,1,1,1,1
488.69995,35.0,3.0,0.0,116110.21,France,Male,1,1,0,1
643.74756,39.0,1.0,71666.836,18941.041,Spain,Male,1,1,0,1
800.28656,52.974712,4.0,0.0,49919.656,Spain,Female,2,0,1,1
693.99835,58.0,9.0,118645.83,183910.89,Germany,Male,1,1,0,1
725.22,39.0,1.1119676,136815.44,26600.488,Germany,Male,1,1,0,1
642.44763,43.0,8.0,95012.93,38743.383,France,Female,1,0,1,1
509.75583,56.0,0.0,131225.08,58017.21,Germany,Male,1,0,0,1
641.99384,45.0,9.0,0.0,162646.92,France,Female,1,1,0,1
591.0009,63.980465,0.0,104569.79,131606.89,France,Female,1,0,0,1
386.11548,40.0,0.0,196966.6,105049.01,Germany,Female,1,1,0,1
787.355,18.000496,9.0,187955.81,124807.79,Spain,Female,1,0,1,1
828.51013,50.0,6.0,0.0,37702.848,France,Male,1,1,0,1
633.0,32.0,8.0,0.0,140555.52,France,Female,2,1,1,1
710.07404,38.0,5.0,145040.5,148669.08,France,Male,1,0,0,1
441.81906,38.0,5.0,70251.98,3775.3545,France,Female,4,1,0,1
681.2194,44.0,1.0,0.0,164528.78,France,Male,3,1,0,1
519.2057,38.0,2.0,0.0,193254.08,France,Female,1,0,1,1
586.657,42.671047,1.0,0.0,31446.955,France,Male,1,1,0,1
486.69806,44.0,3.0,0.0,123922.625,France,Female,1,1,1,1
718.0979,37.0,0.0,0.0,14888.796,Spain,Male,1,1,0,1
659.73944,56.46755,4.0,141531.73,147822.6,Spain,Female,1,1,0,1
633.0,54.0,7.0,107385.91,65083.89,Germany,Female,1,1,0,1
812.6758,41.0,6.0,80593.766,126165.04,France,Female,2,0,0,1
647.1681,42.0,3.0,84870.484,95969.84,Germany,Male,1,0,0,1
599.91376,28.399813,9.0,124323.83,119246.766,Germany,Female,2,1,0,1
583.6467,33.0,2.0,169560.66,168493.58,France,Female,1,1,0,1
657.74695,54.905766,3.0,0.0,180422.25,Spain,Female,1,1,0,1
650.6253,54.89578,4.0,129940.07,190150.86,Spain,Male,1,0,0,1
532.3789,40.0,5.0,0.0,153114.86,France,Female,1,1,1,1
411.71033,60.024303,5.0,128925.85,79623.61,France,Male,1,1,0,1
520.57104,60.141922,8.0,128084.734,149574.61,France,Male,1,1,1,1
786.79645,36.0,4.0,125273.41,136690.73,France,Female,1,0,1,1
817.7289,54.0,8.0,154233.72,33046.883,Spain,Male,2,1,1,1
704.70197,58.0,9.0,0.0,32315.434,France,Male,1,1,0,1
554.793,37.0,7.0,78323.805,177861.73,France,Female,1,1,0,1
669.5512,61.106125,1.0,156713.11,142741.02,France,Male,1,1,0,1
681.9516,41.0,6.0,116187.84,72074.234,Germany,Male,3,1,0,1
762.94196,42.0,2.0,0.0,194027.9,Spain,Female,2,0,0,1
768.4397,49.092075,10.0,0.0,152873.4,France,Male,2,1,0,1
785.65894,37.0,9.0,0.0,130613.36,France,Male,2,1,1,1
559.8074,35.150463,1.0,0.0,73479.42,France,Male,3,0,1,1
594.9296,37.0,2.0,181177.84,125947.15,France,Female,1,1,1,1
749.67847,50.0,4.0,168271.98,51493.89,Spain,Male,4,1,1,1
584.82605,50.420383,0.0,133522.61,197480.75,France,Female,1,0,0,1
472.36795,48.0,6.0,61457.266,196429.27,Spain,Male,1,1,0,1
634.47546,41.0,7.0,131184.8,172893.3,France,Female,1,1,0,1
615.6965,53.331657,9.0,98545.63,110197.9,Germany,Male,4,1,1,1
632.18445,50.0,4.0,117535.83,125839.016,Germany,Female,1,0,0,1
555.28314,52.9918,2.0,146295.66,46507.65,Germany,Male,1,0,0,1
633.0,52.0,5.0,155449.64,128370.29,France,Male,2,1,1,1
850.0,42.0,4.0,90770.94,146943.69,Spain,Male,1,1,1,1
475.30878,44.0,7.0,151057.44,172975.2,Germany,Male,2,1,0,1
591.391,43.0,0.0,97466.42,104605.07,France,Female,1,1,0,1
833.8473,46.0,8.0,98257.97,131019.16,Spain,Female,1,1,0,1
626.9899,47.0,2.0,0.0,35783.402,France,Female,2,0,1,1
672.5561,87.215355,9.0,132485.52,182201.45,Germany,Male,1,1,0,1
555.6564,47.304962,2.0,118367.35,708.57074,Germany,Male,1,0,1,1
611.8658,54.039337,5.0,0.0,104511.32,Spain,Female,1,0,0,1
751.39734,45.0,1.0,0.0,158273.92,France,Female,1,1,0,1
431.5139,55.0,6.0,101658.48,159420.66,France,Male,1,0,1,1
810.8691,53.110435,2.0,0.0,7010.9404,France,Female,1,1,0,1
628.02234,62.50457,9.0,117452.266,86789.27,France,Male,1,1,1,1
489.68192,45.0,1.0,112125.7,143583.05,Germany,Female,1,1,1,1
747.15393,38.965874,6.0,137984.9,155066.16,Germany,Male,1,1,0,1
657.3862,35.0,9.0,87487.516,92003.96,Spain,Female,1,1,1,1
532.923,47.0,4.0,128410.96,8304.0,Germany,Male,1,1,1,1
707.38043,44.91368,5.0,88968.625,133275.83,Germany,Male,3,0,1,1
759.3997,34.0,7.0,116159.125,72367.22,Germany,Female,2,1,1,1
625.086,56.65557,7.0,92529.65,44436.562,Spain,Male,4,1,0,1
769.0784,46.0,4.0,139352.86,182632.19,Spain,Female,3,0,1,1
757.6214,26.78969,5.0,96591.77,35186.336,Spain,Male,1,0,1,1
561.8268,50.0,1.0,128544.62,104652.92,Germany,Male,1,1,0,1
612.16376,41.0,2.0,138953.02,1829.9603,France,Female,1,1,0,1
620.9108,44.889236,2.0,96538.164,180630.52,France,Male,1,1,1,1
763.2184,39.0,1.0,125635.46,162301.7,Germany,Female,1,1,1,1
792.742,61.070694,5.0,102759.72,102254.7,Germany,Female,1,1,0,1
713.212,47.0,5.0,114332.42,15165.811,France,Female,1,0,0,1
729.88116,60.418083,3.0,132313.12,47515.473,Germany,Male,2,1,1,1
850.0,46.0,6.0,0.0,54261.29,Spain,Male,1,1,0,1
623.50116,56.829018,9.0,122592.04,50370.484,France,Female,1,1,0,1
698.6427,47.298397,9.0,0.0,30273.447,France,Female,2,1,0,1
473.6748,44.38286,10.0,116109.95,196570.11,Germany,Male,1,1,1,1
625.8657,35.0,6.680722,137973.72,85359.18,Spain,Female,1,1,0,1
628.9622,46.0,5.0,106771.08,189295.0,Germany,Female,1,0,0,1
718.6066,26.0,4.0,156120.77,28093.805,Germany,Male,1,0,0,1
738.6156,60.014683,2.0,140233.36,23087.447,France,Male,1,0,0,1
685.8542,56.0,5.0,0.0,30830.31,France,Female,2,0,1,1
674.4507,37.0,3.0,0.0,143667.86,Spain,Male,4,1,1,1
507.64798,51.050396,7.0,116962.69,164001.77,Germany,Male,3,1,0,1
542.18695,32.0,7.0,0.0,47305.094,France,Male,1,1,1,1
762.6766,44.0,1.0,107717.55,244.35773,Germany,Female,1,1,0,1
598.2286,44.0,9.0,94589.71,111451.54,Germany,Male,1,1,0,1
625.98083,48.717533,1.0,228029.36,112154.19,Spain,Male,1,1,0,1
583.5393,50.0,7.186676,146412.17,134517.7,Germany,Female,1,0,1,1
753.6421,58.176674,10.0,122078.2,42319.68,France,Male,2,1,1,1
699.7155,56.192665,6.0,66415.62,49244.836,France,Female,1,0,0,1
736.5709,61.368256,8.0,0.0,51562.332,France,Female,1,1,0,1
678.61505,38.467117,5.0,119864.695,134509.08,Germany,Male,1,1,0,1
765.7527,47.0,9.0,65149.918,116318.484,Spain,Female,1,0,0,1
649.45386,43.0,1.0,118466.445,96971.695,Spain,Male,1,0,0,1
630.5592,69.851555,3.0,0.0,84652.87,France,Female,2,0,1,1
564.81055,49.038963,1.0,135256.48,107759.86,France,Female,1,1,0,1
648.01807,33.0,9.0,161895.02,13334.499,France,Female,1,1,1,1
773.1414,49.0,9.0,104056.63,91340.4,France,Male,1,1,1,1
711.77563,36.0,2.0,161473.61,182282.58,Spain,Male,1,0,1,1
716.971,46.28201,9.0,123616.73,153536.27,Germany,Male,2,0,1,1
681.6349,55.68909,7.0,160153.31,115330.91,Germany,Female,2,1,1,1
509.21185,45.0,4.186715,113740.55,134004.1,Germany,Male,2,0,0,1
785.4473,43.0,6.0,0.0,2501.782,Spain,Male,1,1,1,1
850.0,46.0,0.0,0.0,93168.21,France,Female,1,1,0,1
749.6192,56.0,7.0,165282.36,99246.72,Germany,Male,1,1,0,1
693.7261,41.0,6.0,97084.57,47574.668,Germany,Female,3,0,1,1
463.06793,27.0,6.0,130045.98,125281.63,Germany,Female,1,0,0,1
559.923,47.0,4.0,0.0,159272.17,France,Male,3,1,0,1
555.3045,55.018417,5.0,135427.34,86193.66,Spain,Male,1,1,1,1
637.0,43.0,2.0,0.0,76046.98,Spain,Male,2,1,1,1
748.3635,42.516247,4.0,0.0,157231.67,Spain,Female,1,1,0,1
614.42236,52.778435,2.0,0.0,147053.0,France,Male,1,1,1,1
508.84045,33.0,9.0,0.0,154661.22,Spain,Female,1,1,0,1
615.7808,48.0,6.0,106684.46,119974.57,Germany,Female,2,1,1,1
752.2058,58.0,1.0,107584.016,108661.67,Germany,Male,1,1,1,1
806.8772,43.0,4.0,132562.52,494.18552,France,Male,4,1,1,1
650.5618,40.0,4.0,0.0,173874.75,France,Female,1,1,0,1
642.27124,46.0,9.0,155836.94,140044.52,Spain,Male,1,1,0,1
609.2788,41.0,10.0,159746.02,103414.18,France,Male,4,1,1,1
492.8618,40.0,9.0,96925.414,198693.86,Germany,Male,1,0,0,1
615.9736,41.0,0.0,0.0,124685.445,Spain,Male,3,0,0,1
745.27374,50.0,5.0,102812.87,184875.38,Germany,Male,3,0,0,1
515.45215,43.0,5.0,110107.85,17189.324,Germany,Female,1,1,0,1
653.7135,31.0,10.0,146011.97,191903.31,Germany,Male,3,1,0,1
664.3204,39.0,5.0,60390.55,147890.33,France,Female,1,0,0,1
605.3087,37.0,7.0,83933.055,52379.168,France,Male,1,1,1,1
545.8451,51.9897,9.0,95977.945,123649.37,Spain,Female,1,1,1,1
787.2716,26.0,4.0,106623.34,172524.58,France,Male,1,1,0,1
530.29254,71.874016,4.0,108891.7,177727.4,France,Female,2,0,1,1
608.66473,58.0,1.0,135979.38,176060.12,Germany,Female,1,1,0,1
643.3352,30.072931,6.0,0.0,9880.701,France,Female,3,1,1,1
738.8585,28.0,2.0,0.0,59643.11,France,Female,1,0,0,1
623.8138,34.0,4.0,0.0,61662.867,France,Female,2,0,1,1
488.32928,54.590126,7.0,111084.664,68445.49,Germany,Male,1,1,0,1
621.1235,32.0,3.0,0.0,171520.14,France,Male,3,0,1,1
738.72424,44.0,4.0,125013.43,37035.31,Spain,Male,1,1,0,1
561.4908,44.408142,9.0,150724.11,111939.5,France,Male,3,0,0,1
680.08734,62.368454,2.0,110228.375,163105.9,Germany,Female,1,1,0,1
696.8711,30.0,1.0,88899.38,187592.97,Germany,Female,2,1,0,1
657.5982,44.0,7.0,165912.8,172138.02,Spain,Female,1,1,0,1
607.05475,55.853886,9.0,112609.13,1730.8961,France,Female,1,0,1,1
536.54376,54.0,3.0,0.0,49827.875,France,Male,2,0,1,1
803.0347,25.909828,9.0,166024.83,19862.936,France,Male,2,1,0,1
839.9552,49.234734,9.0,110569.44,104633.28,Germany,Male,1,1,1,1
744.02246,49.0,1.0,129847.734,34281.48,Spain,Female,1,1,0,1
610.8747,60.0172,3.0,114595.61,147151.66,Spain,Female,2,1,1,1
781.263,51.3253,8.0,99103.2,24945.98,Germany,Female,2,1,0,1
530.3193,46.0,4.2361073,93577.69,194160.4,Germany,Female,2,1,0,1
628.2187,52.97426,5.0,100115.234,65334.293,France,Female,1,1,0,1
670.1726,35.0,2.0,132625.17,41975.277,Germany,Female,3,1,1,1
640.1775,46.0,1.0,89417.695,46449.36,Germany,Female,1,1,0,1
510.75256,38.0,6.0,113749.14,131665.05,France,Male,1,1,0,1
836.18805,59.12883,6.0,0.0,79659.61,France,Female,1,1,1,1
617.8224,51.0,1.0,169770.84,135359.66,France,Male,2,0,1,1
643.70337,59.425026,1.0,153587.75,137567.5,Spain,Female,2,1,0,1
837.4022,35.0,2.0,144768.2,73912.2,Germany,Male,1,1,1,1
698.6184,48.0,8.194367,98722.85,4907.727,France,Female,2,1,1,1
639.8737,41.0,8.0,220423.45,14260.971,Germany,Male,1,0,0,1
686.3529,39.0,9.0,124415.34,21656.979,Germany,Male,2,1,0,1
790.1234,64.04961,1.0,110971.04,155195.8,Germany,Female,1,0,1,1
563.7544,31.926064,4.0,0.0,82955.97,Spain,Male,2,1,0,1
755.5843,33.0,6.0,0.0,72094.05,France,Female,2,1,1,1
537.5944,51.997746,9.0,149316.62,106622.375,Germany,Female,1,1,1,1
609.6193,27.0,6.0,94613.61,84637.414,Germany,Female,1,1,0,1
551.5908,41.0,10.0,0.0,84404.586,France,Female,1,1,0,1
549.4991,51.0,5.0,0.0,188493.12,France,Male,1,1,0,1
731.4605,46.11837,0.0,96965.766,186603.02,Spain,Male,2,1,0,1
633.0,47.09627,2.0,88250.484,27187.98,Spain,Male,3,0,1,1
684.83026,44.0,2.0,140376.52,130317.1,Germany,Male,1,1,0,1
523.01575,30.0,10.0,138931.6,62485.957,France,Male,1,1,1,1
811.45056,35.0,7.0,0.0,67115.234,France,Male,3,1,1,1
671.8989,60.009956,10.0,122275.16,86725.79,Spain,Male,1,1,0,1
745.01276,38.0,10.0,137248.66,68982.33,France,Male,1,1,1,1
560.4788,39.0,5.0,0.0,36129.875,Spain,Female,1,1,1,1
519.8686,33.0,8.0,250790.45,61388.71,Spain,Male,2,1,0,1
850.0,46.0,6.0,107715.62,79237.984,France,Male,2,1,0,1
576.60254,47.0,8.0,121517.516,18017.018,Germany,Female,1,1,0,1
850.0,48.0,3.0,0.0,24615.328,France,Male,2,1,1,1
556.8841,26.0,7.0,102657.82,19614.975,Germany,Male,2,1,1,1
805.01776,40.0,8.0,125397.734,45333.363,France,Male,1,1,0,1
594.7295,49.17366,1.0,0.0,108592.38,Spain,Female,1,1,0,1
752.4582,54.08552,5.1253924,0.0,1760.4353,Spain,Male,3,1,1,1
734.3142,43.0,6.0,113527.41,87934.734,France,Female,1,0,1,1
825.74274,24.0,8.0,88564.836,134048.34,Spain,Male,1,1,0,1
712.7954,29.0,3.0,0.0,29511.463,France,Male,1,1,1,1
744.19806,44.0,3.0,120542.26,126263.195,Germany,Female,1,1,0,1
602.815,53.97063,7.0,0.0,126297.13,Spain,Female,1,0,0,1
830.25323,49.0,7.0,141156.86,16506.725,France,Male,1,1,0,1
784.38245,60.95088,1.0,139525.31,4163.874,Germany,Male,1,1,0,1
619.5876,29.0,7.0,133032.02,196089.34,France,Male,1,0,0,1
736.7549,46.0,9.0,61072.414,106662.484,Spain,Female,1,0,0,1
544.9274,21.881836,1.0,0.0,21071.193,France,Male,2,0,1,1
664.5735,47.0,3.0,110102.51,178189.27,Germany,Male,1,1,0,1
393.6146,35.0,8.0,142874.55,187223.7,Spain,Female,1,0,0,1
576.42584,56.850777,8.0,124367.11,25827.092,France,Female,1,1,0,1
713.5338,37.0,1.0,119591.9,155238.78,Germany,Female,1,0,1,1
656.84656,51.91058,4.0,128452.766,186063.08,France,Female,1,1,1,1
731.7383,36.0,7.0,135653.81,144563.95,Spain,Male,1,1,0,1
408.79782,34.0,1.0,116251.14,84901.875,Germany,Female,1,0,0,1
699.0923,42.0,3.0,0.0,14749.969,France,Male,2,1,0,1
748.8325,37.72991,5.0,133954.11,51579.703,France,Male,2,0,1,1
524.7727,46.0,1.0,0.0,66115.35,France,Male,1,1,0,1
771.67377,70.49053,5.0,101082.73,84942.94,Germany,Male,1,1,1,1
687.9044,69.842186,2.0,206778.55,102910.55,France,Male,1,1,1,1
466.3524,37.0,6.0,120216.69,102373.69,France,Male,1,1,1,1
599.49207,63.385693,4.0,104198.59,19203.465,Germany,Female,1,1,0,1
590.2989,51.049965,6.0,95450.05,53320.848,France,Male,3,0,1,1
679.62164,59.55202,4.0,104408.664,5795.7573,France,Female,1,1,0,1
621.42316,42.0,4.0,109572.6,45017.117,Germany,Male,1,1,0,1
585.4152,37.0,3.0,109428.89,194231.36,Germany,Female,1,1,0,1
642.0818,38.0,7.0,0.0,64359.582,Spain,Female,2,1,0,1
742.0414,56.19029,9.0,153024.97,141144.8,France,Female,2,1,0,1
574.5435,47.0,1.0,0.0,19474.828,France,Male,1,0,0,1
637.9266,35.0,3.0,92457.266,81969.9,Germany,Male,1,1,0,1
542.87756,52.984676,3.0,0.0,19075.691,France,Female,1,1,0,1
468.05505,65.81904,1.0,120345.625,61387.04,Germany,Female,2,0,0,1
586.8571,58.0,4.0,108153.086,131592.2,Germany,Male,2,1,1,1
603.6388,45.073322,9.0,141230.62,137974.45,Germany,Female,1,1,0,1
634.71246,50.0,9.0,97727.19,117093.28,Germany,Female,2,1,1,1
646.0,44.0,9.0,185669.11,43785.086,Spain,Male,1,1,0,1
738.4901,42.0,10.0,90716.4,137884.23,Germany,Female,1,1,0,1
501.8069,58.0,1.0,72812.484,113685.66,France,Female,3,1,0,1
625.322,55.0,4.0,0.0,82886.29,Spain,Male,3,1,1,1
744.2211,36.0,9.0,0.0,67376.94,France,Male,1,1,0,1
541.9418,42.0,7.0,124388.47,63573.805,France,Male,1,0,1,1
500.85522,43.524906,9.0,110305.82,71051.11,France,Female,1,1,0,1
637.0,41.0,9.0,111063.94,50946.75,Germany,Male,1,0,0,1
585.1651,49.0,0.0,91492.29,145302.75,France,Female,1,0,0,1
594.5246,50.745663,7.0,150137.8,74773.8,Germany,Male,3,0,0,1
655.1129,45.0,7.0,113167.52,192502.97,Spain,Female,1,0,0,1
594.69965,32.0,2.0,113912.24,178063.7,France,Male,1,1,0,1
703.19946,42.0,3.0,145026.52,156580.9,Germany,Female,1,0,0,1
607.0061,52.76503,5.0,84303.87,87377.44,France,Female,1,1,0,1
604.2061,52.10642,6.0,0.0,163123.47,France,Female,3,1,1,1
755.9208,32.0,7.0,146359.23,98313.32,Spain,Female,1,1,0,1
581.2409,60.06254,3.0,76181.195,44844.5,Spain,Male,1,1,1,1
773.9506,43.0,5.0,101099.92,106319.18,France,Female,1,0,0,1
558.1746,32.0,9.0,0.0,181685.12,France,Male,1,0,1,1
681.1818,41.0,9.0,145505.58,7969.3384,Germany,Female,1,0,1,1
824.99384,69.54498,1.2815849,135501.58,91176.74,Spain,Male,1,1,1,1
682.8035,42.611427,4.0,129597.02,149471.08,Spain,Male,1,1,0,1
615.2404,39.0,3.0,131681.06,41122.695,Germany,Male,1,0,0,1
575.6583,34.0,2.0,125527.875,56716.016,Germany,Male,1,0,0,1
732.5738,41.0,5.0,0.0,166325.08,France,Female,2,1,0,1
608.45984,53.08219,9.0,127021.53,184361.94,Germany,Male,3,1,1,1
761.24243,72.14283,5.0,92142.54,77761.91,Germany,Female,1,0,1,1
620.53864,31.0,2.0,0.0,159696.22,France,Female,1,1,1,1
730.00366,49.0,4.0,125890.21,40797.133,France,Male,1,0,1,1
806.0308,39.0,5.0,0.0,176837.6,France,Male,1,1,0,1
685.84265,45.0,9.0,82139.02,120022.414,France,Male,1,1,0,1
556.3884,47.0,7.0,125912.15,188644.06,Germany,Female,1,1,1,1
540.762,73.69469,5.0,122719.97,13354.408,Germany,Female,1,1,1,1
706.0699,50.0,3.0,100049.56,69684.09,Spain,Female,2,1,1,1
633.31366,23.532972,6.0,0.0,162587.72,France,Female,1,0,0,1
676.3782,32.0,8.0,0.0,159716.5,France,Female,4,1,0,1
788.6011,39.0,4.0,72631.305,78624.914,Spain,Female,1,1,0,1
719.61646,27.0,1.0,118567.81,134427.77,France,Male,2,0,0,1
642.9089,52.97274,2.0,102875.76,47376.68,France,Female,1,1,0,1
593.64325,57.36614,5.0,0.0,13883.188,France,Female,1,1,0,1
549.077,48.0,9.0,137469.28,194727.6,France,Male,1,1,0,1
639.42725,44.0,6.0,101313.67,163567.31,France,Female,1,0,0,1
657.6586,46.381157,9.0,0.0,56677.94,France,Male,2,1,1,1
700.5478,41.0,3.0,90260.78,20270.055,Germany,Female,1,1,1,1
679.09644,51.686028,9.0,133609.98,148071.33,Spain,Female,1,0,0,1
773.3017,41.0,4.0,95039.836,160186.7,Spain,Male,3,1,1,1
618.0529,58.0,6.0,146719.08,1617.96,Germany,Female,1,1,1,1
535.4543,57.805603,4.0,0.0,125495.22,France,Male,2,0,0,1
670.54736,40.0,5.0,128439.62,150441.23,Germany,Male,1,0,0,1
515.74225,60.0229,10.0,122441.11,142808.97,Germany,Female,1,1,0,1
730.1537,47.484894,0.0,0.0,177869.3,France,Female,1,1,0,1
