epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist
31,0.01,0.008,2.072187707860194,0.002170947845281947,0.002170947845281947,0.0,0.0017578553008219225,6.899996970477635,0.0,0.0,7.615262414658176,7.928160847048275,0.0014297886518761516,0.0014297886518761516,0.0,0.001734682358801365,7.924996376037598,0.0,0.0,7.826416969299316
32,0.01,0.008,2.0724329255135148,0.0026859061259378813,0.0026859061259378813,0.0,0.0017152653031560017,6.899099446969128,0.0,0.0,7.754261989897238,7.929969397257082,0.004429355729371309,0.004429355729371309,0.0,0.0016914125299081206,7.923848628997803,0.0,0.0,7.978641033172607
33,0.01,0.008,2.0789831556587353,0.009449374533222631,0.009449374533222631,0.0,0.001676534642133472,6.898389746511868,0.0,0.0,7.873159526336975,7.931591582950205,0.006234797649085522,0.006234797649085522,0.0,0.0016554989852011204,7.923701286315918,0.0,0.0,8.053438186645508
34,0.01,0.008,2.0762996750727827,0.0067178152537890196,0.0067178152537890196,0.0,0.0016439182467032235,6.898551198781266,0.0,0.0,7.899663110969571,7.931866359547712,0.006375628989189863,0.006375628989189863,0.0,0.0016282732831314206,7.923862457275391,0.0,0.0,8.084625244140625
35,0.01,0.008,2.0757288189750143,0.006121408818624726,0.006121408818624726,0.0,0.0016220815127072853,6.8986370230226095,0.0,0.0,7.919313187800834,7.933074461179785,0.007082137279212475,0.007082137279212475,0.0,0.0016077299369499087,7.924384593963623,0.0,0.0,8.062074661254883
36,0.01,0.008,2.0737857330817504,0.004224854861994211,0.004224854861994211,0.0,0.0015901203802631116,6.898483016189533,0.0,0.0,7.869287578740646,7.931532379472628,0.0070695034228265285,0.0070695034228265285,0.0,0.001564106671139598,7.922898769378662,0.0,0.0,8.016453742980957
37,0.01,0.008,2.0728528106439907,0.0035811899461639764,0.0035811899461639764,0.0,0.001564031924632949,6.897519547387891,0.0,0.0,7.901153344032793,7.930435909656808,0.006786952260881662,0.006786952260881662,0.0,0.0015589038375765085,7.92209005355835,0.0,0.0,8.099390983581543
38,0.01,0.008,2.0717898608639524,0.0028294485434423276,0.0028294485434423276,0.0,0.0015441251388303044,6.89648301795003,0.0,0.0,8.015583902604144,7.925758880097419,0.0033409229945391417,0.0033409229945391417,0.0,0.001527625834569335,7.9208903312683105,0.0,0.0,8.24339771270752
39,0.01,0.008,2.0706600252421,0.0019976117609636426,0.0019976117609636426,0.0,0.0015231548711766095,6.89549017085039,0.0,0.0,8.160524243211743,7.923933496931568,0.002542471047490835,0.002542471047490835,0.0,0.0015101588796824217,7.9198808670043945,0.0,0.0,8.408859252929688
40,0.01,0.008,2.0696808712836416,0.001328820807352891,0.001328820807352891,0.0,0.0015049848413132094,6.894456355512469,0.0,0.0,8.314625248636426,7.921826247358695,0.0016016463050618768,0.0016016463050618768,0.0,0.0014890969032421708,7.918735504150391,0.0,0.0,8.565896034240723
41,0.01,0.008,2.0701942826284427,0.0021314779894935237,0.0021314779894935237,0.0,0.001483197166712766,6.893492850033802,0.0,0.0,8.471020538586817,7.920605028280988,0.0012495634146034718,0.0012495634146034718,0.0,0.0014630088116973639,7.9178924560546875,0.0,0.0,8.737445831298828
42,0.01,0.008,2.068946058524511,0.001122699695765224,0.001122699695765224,0.0,0.0014547462791729751,6.892695674869019,0.0,0.0,8.614763226290966,7.919363969296683,0.0009716494823805988,0.0009716494823805988,0.0,0.001437325612641871,7.91695499420166,0.0,0.0,8.8555269241333
43,0.01,0.008,2.068828832708671,0.0012463981238541,0.0012463981238541,0.0,0.0014405187362983257,6.891893218212462,0.0,0.0,8.711604441850001,7.918521193787456,0.0010356728453189135,0.0010356728453189135,0.0,0.0014274574350565672,7.91605806350708,0.0,0.0,8.964934349060059
44,0.01,0.008,2.070568021554913,0.003192261038162171,0.003192261038162171,0.0,0.0014181043161240186,6.89120504716959,0.0,0.0,8.833837028414017,7.932909692637622,0.01585720106959343,0.01585720106959343,0.0,0.00139592494815588,7.915656566619873,0.0,0.0,9.105757713317871
45,0.01,0.008,2.0738132767437993,0.006481831880024491,0.006481831880024491,0.0,0.001393407377286596,6.891057972294468,0.0,0.0,8.926537435865864,7.919443284161389,0.0026527438312768936,0.0026527438312768936,0.0,0.0013709617778658867,7.915419578552246,0.0,0.0,9.128625869750977
46,0.01,0.008,2.069412536378817,0.0020853994238760982,0.0020853994238760982,0.0,0.0013621291239335764,6.891044731888004,0.0,0.0,8.882682514255146,7.918416239670478,0.001835138420574367,0.001835138420574367,0.0,0.0013360450975596905,7.915245056152344,0.0,0.0,9.053679466247559
47,0.01,0.008,2.0682400906924507,0.0010744597095774153,0.0010744597095774153,0.0,0.0013325915262581928,6.890507450130981,0.0,0.0,8.816864448710117,7.917481467826292,0.001741552958264947,0.001741552958264947,0.0,0.0013212175108492374,7.914418697357178,0.0,0.0,9.02871036529541
48,0.01,0.008,2.0680316078443703,0.001059121948569527,0.001059121948569527,0.0,0.0013229591240129458,6.889863878351987,0.0,0.0,8.875962487619555,7.916592676192522,0.0014584788586944342,0.0014584788586944342,0.0,0.0013101159129291773,7.913824081420898,0.0,0.0,9.131957054138184
49,0.01,0.008,2.0688924300335354,0.0020778930648885155,0.0020778930648885155,0.0,0.0013042797248770026,6.889338003150116,0.0,0.0,8.97143033966853,7.918690046994016,0.004177110735327005,0.004177110735327005,0.0,0.0012915770057588816,7.91322135925293,0.0,0.0,9.237072944641113
50,0.01,0.008,2.069036252281261,0.002334857727763155,0.002334857727763155,0.0,0.0012972741614135461,6.888961146705758,0.0,0.0,9.053297881403845,7.917914404300973,0.003621926996856928,0.003621926996856928,0.0,0.0012876021210104227,7.9130048751831055,0.0,0.0,9.282234191894531
51,0.01,0.008,2.076892034758192,0.010239989644549308,0.010239989644549308,0.0,0.0012750282015290561,6.888797383783707,0.0,0.0,9.050906891236483,7.948538677068427,0.03310980275273323,0.03310980275273323,0.0,0.0012733910698443651,7.91415548324585,0.0,0.0,9.245903968811035
52,0.01,0.008,2.080668565279811,0.013707127792265862,0.013707127792265862,0.0,0.0012519001637829328,6.889829328593292,0.0,0.0,9.001242733195124,7.940680475905538,0.025254646316170692,0.025254646316170692,0.0,0.0012140795588493347,7.914211750030518,0.0,0.0,9.135327339172363
53,0.01,0.008,2.0782121551314794,0.011025328214082612,0.011025328214082612,0.0,0.0012150742234963686,6.89058168443204,0.0,0.0,8.904504437741371,7.933667106903158,0.016559092327952385,0.016559092327952385,0.0,0.001213029376231134,7.915894985198975,0.0,0.0,9.064064025878906
54,0.01,0.008,2.073261203680192,0.005972957056771332,0.005972957056771332,0.0,0.0011832647335603382,6.890921313694791,0.0,0.0,8.78867766214762,7.925652946927585,0.009882641024887562,0.009882641024887562,0.0,0.001151336939074099,7.914618968963623,0.0,0.0,8.902044296264648
55,0.01,0.008,2.0709553509671776,0.0038289119491253,0.0038289119491253,0.0,0.0011558870559881538,6.8903827482418505,0.0,0.0,8.763323410370576,7.923261762596667,0.007649502716958523,0.007649502716958523,0.0,0.0011554155498743057,7.914456844329834,0.0,0.0,9.03667163848877
56,0.01,0.008,2.070751872572599,0.0038013986951944824,0.0038013986951944824,0.0,0.0011442535125566098,6.8897964659778035,0.0,0.0,8.948839562415431,7.920908499741927,0.006519909016788006,0.006519909016788006,0.0,0.001125269802287221,7.913263320922852,0.0,0.0,9.223360061645508
57,0.01,0.008,2.0692327331160105,0.002485052302570529,0.002485052302570529,0.0,0.0011470894196368674,6.889120288322505,0.0,0.0,9.104501187125308,7.919232622371055,0.00512914452701807,0.00512914452701807,0.0,0.0011586841428652406,7.912944793701172,0.0,0.0,9.38055419921875
58,0.01,0.008,2.0697135765820702,0.0030960245749968055,0.0030960245749968055,0.0,0.0011552136699093465,6.888686399102381,0.0,0.0,9.253317214809943,7.916523624793626,0.003171940566971898,0.003171940566971898,0.0,0.00113549770321697,7.9122161865234375,0.0,0.0,9.528291702270508
59,0.01,0.00784,2.0681113108385594,0.00163664180417677,0.00163664180417677,0.0,0.0011344125793833284,6.888210771426425,0.0,0.0,9.37925832115591,7.916318518226035,0.0033281156793236732,0.0033281156793236732,0.0,0.001113724079914391,7.911876678466797,0.0,0.0,9.64220142364502
60,0.01,0.00784,2.0684876973658652,0.002135101043835917,0.002135101043835917,0.0,0.0010948547146095678,6.887805233547566,0.0,0.0,9.452213087349108,7.914377216016874,0.001944605028256774,0.001944605028256774,0.0,0.0010671019554138184,7.911365509033203,0.0,0.0,9.69076156616211
61,0.01,0.00784,2.068168420650357,0.0019269488001489084,0.0019269488001489084,0.0,0.0010689780444209274,6.887435639154398,0.0,0.0,9.496539064901771,7.913664514548145,0.0015246776165440679,0.0015246776165440679,0.0,0.0010589996818453074,7.911080837249756,0.0,0.0,9.74293041229248
62,0.01,0.00784,2.06697444282339,0.0008502158189263525,0.0008502158189263525,0.0,0.001056774049009343,6.8870452488873655,0.0,0.0,9.549095000366815,7.912290626903996,0.0007284815656021237,0.0007284815656021237,0.0,0.0010415917495265603,7.910520553588867,0.0,0.0,9.786310195922852
63,0.01,0.00784,2.067418842928095,0.0014264016239372553,0.0014264016239372553,0.0,0.0010433349870176101,6.8866062615605985,0.0,0.0,9.58495128048198,7.912221199832857,0.0011027408763766289,0.0011027408763766289,0.0,0.0010356418788433075,7.910082817077637,0.0,0.0,9.83237361907959
64,0.01,0.00784,2.0692944830365376,0.0033993997679942025,0.0033993997679942025,0.0,0.0010559089105126951,6.88628133978536,0.0,0.0,9.650477399978632,7.913071747520007,0.0021757795475423336,0.0021757795475423336,0.0,0.0010601525427773595,7.9098358154296875,0.0,0.0,9.909141540527344
65,0.01,0.00784,2.0891749024411324,0.023287027371068064,0.023287027371068064,0.0,0.0010596904451516715,6.886257426364268,0.0,0.0,9.654498018975245,7.920418641879223,0.009132076986134052,0.009132076986134052,0.0,0.0010578356450423598,7.910228729248047,0.0,0.0,9.87607192993164
66,0.01,0.00784,2.0920520209827855,0.02554837510329444,0.02554837510329444,0.0,0.0010798448124983149,6.8883092492418125,0.0,0.0,9.63661811977327,7.935262706596404,0.020572112873196602,0.020572112873196602,0.0,0.001077274326235056,7.913613319396973,0.0,0.0,9.870270729064941
67,0.01,0.00784,2.079591014335871,0.012276293077892771,0.012276293077892771,0.0,0.001059028367488283,6.891013483061669,0.0,0.0,9.414148640867234,7.922385161742568,0.00596591318026185,0.00596591318026185,0.0,0.0010125446133315563,7.915406703948975,0.0,0.0,9.350894927978516
68,0.01,0.00784,2.070957857427952,0.0035702878039150527,0.0035702878039150527,0.0,0.0009970390184657644,6.891258375565706,0.0,0.0,8.815242510809705,7.919400177197531,0.00400063069537282,0.00400063069537282,0.0,0.0009784649591892958,7.914421081542969,0.0,0.0,8.863585472106934
69,0.01,0.00784,2.0693223454970777,0.002495581785029778,0.002495581785029778,0.0,0.0009756234566445896,6.889389754434106,0.0,0.0,8.778472729469952,7.9144805076066405,0.0013214019127190113,0.0013214019127190113,0.0,0.0009557937737554312,7.912203311920166,0.0,0.0,9.10236930847168
70,0.01,0.00784,2.0672894392654597,0.0009599510249697468,0.0009599510249697468,0.0,0.0009501506194941297,6.887732906451871,0.0,0.0,9.012778998083887,7.913484705786686,0.0016086808172985911,0.0016086808172985911,0.0,0.0009344241698272526,7.9109416007995605,0.0,0.0,9.326996803283691
71,0.01,0.00784,2.0669624774272504,0.0009658676741301985,0.0009658676741301985,0.0,0.0009337016279537538,6.886624049918313,0.0,0.0,9.256594234034738,7.911894275050145,0.0010691591305658221,0.0010691591305658221,0.0,0.0009230201249010861,7.909902095794678,0.0,0.0,9.589818954467773
72,0.01,0.00784,2.0666045513147977,0.0008761447068668914,0.0008761447068668914,0.0,0.00092889451973959,6.885729937373244,0.0,0.0,9.48339260492158,7.910598345508333,0.0005990623612888157,0.0005990623612888157,0.0,0.0009259303333237767,7.909073352813721,0.0,0.0,9.797350883483887
73,0.01,0.00784,2.0660703466373094,0.000558868138632215,0.000558868138632215,0.0,0.0009318294828359385,6.885006959832494,0.0,0.0,9.652343341896449,7.91016237589065,0.000876333040650934,0.000876333040650934,0.0,0.0009246079134754837,7.908361434936523,0.0,0.0,9.949645042419434
74,0.01,0.00784,2.065962404631755,0.0006407595326672283,0.0006407595326672283,0.0,0.0009267869075685182,6.884374317807312,0.0,0.0,9.783401076641267,7.909210948855616,0.0005940055707469583,0.0005940055707469583,0.0,0.0009140204638242722,7.907702922821045,0.0,0.0,10.077713012695312
75,0.01,0.00784,2.0667722216721476,0.0016285206744741374,0.0016285206744741374,0.0,0.000918028072243748,6.883781323647469,0.0,0.0,9.891948454172116,7.915651018498465,0.007579491939395666,0.007579491939395666,0.0,0.0009107675869017839,7.907160758972168,0.0,0.0,10.176762580871582
76,0.01,0.00784,2.0676442783616933,0.0025987808975709006,0.0025987808975709006,0.0,0.0009129904479897596,6.883454127896605,0.0,0.0,9.9726730509434,7.908670799981337,0.0008713692077435553,0.0008713692077435553,0.0,0.0009018859127536416,7.90689754486084,0.0,0.0,10.248085021972656
77,0.01,0.00784,2.066399859815919,0.0014546506313404767,0.0014546506313404767,0.0,0.0009019006080959043,6.883120183572918,0.0,0.0,10.006755060144203,7.907999635208398,0.0006886058254167438,0.0006886058254167438,0.0,0.0008884143317118287,7.9064226150512695,0.0,0.0,10.240662574768066
78,0.01,0.00784,2.065876257996456,0.001056059000990162,0.001056059000990162,0.0,0.0008882579917496973,6.8827041927415875,0.0,0.0,9.98106945335556,7.907476308406331,0.0007195425569079816,0.0007195425569079816,0.0,0.0008767914841882885,7.905879974365234,0.0,0.0,10.235445022583008
79,0.01,0.00784,2.0660266595654595,0.0013655568640137225,0.0013655568640137225,0.0,0.0008779263086635881,6.882174099681702,0.0,0.0,10.009957493842432,7.906973713717889,0.0007097103516571224,0.0007097103516571224,0.0,0.0008675418794155121,7.905396461486816,0.0,0.0,10.278959274291992
80,0.01,0.00784,2.065829859072407,0.0013191349236361873,0.0013191349236361873,0.0,0.0008718519121535292,6.881673054826579,0.0,0.0,10.047270962882703,7.906578947091475,0.000878174789249897,0.000878174789249897,0.0,0.0008631639648228884,7.904837608337402,0.0,0.0,10.314422607421875
81,0.01,0.00784,2.070464937651847,0.006084539123259506,0.006084539123259506,0.0,0.0008648224937714007,6.881238908867273,0.0,0.0,10.087180548101777,7.927302941447124,0.02192031405866146,0.02192031405866146,0.0,0.0008592547383159399,7.9045233726501465,0.0,0.0,10.388543128967285
82,0.01,0.00784,2.074037668210526,0.009614229135130357,0.009614229135130357,0.0,0.0008547958322250284,6.881382572778957,0.0,0.0,10.142706777620914,7.908372327859979,0.0025007431395351887,0.0025007431395351887,0.0,0.0008394268224947155,7.905032157897949,0.0,0.0,10.338728904724121
83,0.01,0.00784,2.0666195014834243,0.002156874305803827,0.002156874305803827,0.0,0.0008397872073856447,6.881513729824701,0.0,0.0,9.968584937192563,7.906629162840545,0.0011936387745663524,0.0011936387745663524,0.0,0.0008334732847288251,7.90460205078125,0.0,0.0,10.163846969604492
84,0.01,0.00784,2.0652298507548745,0.0009769872955863522,0.0009769872955863522,0.0,0.0008395573680771016,6.880814592350991,0.0,0.0,9.879204204561905,7.905437299108598,0.0009548551752232015,0.0009548551752232015,0.0,0.0008354979800060391,7.903646945953369,0.0,0.0,10.147333145141602
85,0.01,0.00784,2.0648703140727567,0.0009298935364405798,0.0009298935364405798,0.0,0.0008413519339256388,6.879773001483512,0.0,0.0,9.950769368993129,7.904348684241995,0.0010274966480210423,0.0010274966480210423,0.0,0.0008339096093550324,7.902487277984619,0.0,0.0,10.255695343017578
86,0.01,0.00784,2.064638366210183,0.0010323821148041962,0.0010323821148041962,0.0,0.0008354480716478968,6.878658460010891,0.0,0.0,10.06493065558323,7.903039170545526,0.0010063920635730028,0.0010063920635730028,0.0,0.0008272387785837054,7.901205539703369,0.0,0.0,10.401309967041016
87,0.01,0.00784,2.064595569640747,0.0014952115266237789,0.0014952115266237789,0.0,0.0008362679955677067,6.876973040625234,0.0,0.0,10.250313715654302,7.900227356993128,0.0015886934706941247,0.0015886934706941247,0.0,0.0008358337800018489,7.897802829742432,0.0,0.0,10.744855880737305
88,0.01,0.00784,2.063162614864181,0.001766507000991542,0.001766507000991542,0.0,0.0008359289405949515,6.871292172711823,0.0,0.0,10.67326809123717,7.889913326827809,0.0012313139159232378,0.0012313139159232378,0.0,0.0008450797758996487,7.887836933135986,0.0,0.0,11.529622077941895
89,0.01,0.00784,2.059162860336619,0.0029288225960785205,0.0029288225960785205,0.0,0.0008250038699746218,6.854085769372512,0.0,0.0,11.868274289284965,7.86339353735093,0.004650940652936697,0.004650940652936697,0.0,0.0007880945922806859,7.857954502105713,0.0,0.0,13.089519500732422
90,0.01,0.00784,2.0544683320002637,0.003738470943964341,0.003738470943964341,0.0,0.0007900231858877502,6.835739480735465,0.0,0.0,13.401531522426062,7.8417344795307145,0.0037877620197832584,0.0037877620197832584,0.0,0.0007703945739194751,7.837176322937012,0.0,0.0,14.253220558166504
91,0.01,0.00784,2.049851461484462,0.004663394218339955,0.004663394218339955,0.0,0.0007762099383547547,6.817267463252554,0.0,0.0,14.806882964725705,7.857720076222904,0.005715993233025074,0.005715993233025074,0.0,0.0007744153263047338,7.851229667663574,0.0,0.0,16.101268768310547
92,0.01,0.00784,2.0552403964775245,0.009779866153249373,0.009779866153249373,0.0,0.0007642744000419297,6.81817584316082,0.0,0.0,15.791309588213181,7.838425648282282,0.01011163741350174,0.01011163741350174,0.0,0.0007588312728330493,7.827555179595947,0.0,0.0,16.513141632080078
93,0.01,0.00784,2.051724783649308,0.0073977556537802094,0.0073977556537802094,0.0,0.000765331647591473,6.814397742690415,0.0,0.0,16.196131027784443,7.836819574004039,0.00409385422244668,0.00409385422244668,0.0,0.0007631343323737383,7.831962585449219,0.0,0.0,16.56698226928711
94,0.01,0.00784,2.049453791498236,0.005492493755878846,0.005492493755878846,0.0,0.0007588301184539786,6.813178891755239,0.0,0.0,16.01734969747207,7.853010515449569,0.004404980689287186,0.004404980689287186,0.0,0.0007628414314240217,7.847842693328857,0.0,0.0,16.54488182067871
95,0.01,0.00784,2.0488482650009523,0.004456137059630821,0.004456137059630821,0.0,0.0007528631457014897,6.814614870685608,0.0,0.0,16.0333485892379,7.83029677614104,0.0023597432300448418,0.0023597432300448418,0.0,0.0007394811837002635,7.827197551727295,0.0,0.0,16.469768524169922
96,0.01,0.00784,2.045410543662444,0.0015051881326488936,0.0015051881326488936,0.0,0.0007410067700632831,6.812992792524224,0.0,0.0,16.225234312127554,7.817708387796301,0.0018092814134433866,0.0018092814134433866,0.0,0.0007254804368130863,7.815173625946045,0.0,0.0,16.847131729125977
